item_id,order_id,product_id,quantity,unit_price,discount_percent
ITEM_A3BB8F9F,ORD_A0CC7557,PROD_934BF174,8,663.64,85.11
ITEM_66A0417F,ORD_41DE7071,PROD_3341B4D8,10,278.08,74.61
ITEM_6D6C31EA,ORD_DDF3B4EF,PROD_09B393D4,2,403.28,45.51
ITEM_E76C0918,ORD_75F11A7F,PROD_DB3CD18E,5,724.34,7.86
ITEM_23FD3B81,ORD_DB5E1629,PROD_2B40F361,9,524.85,33.92
ITEM_827ECAE9,ORD_C21C94F9,PROD_EE423D5B,5,244.18,92.28
ITEM_6078252E,ORD_F4FE9999,PROD_FC545259,8,315.55,73.34
ITEM_81B843C5,ORD_FC8448A4,PROD_EFC02AE2,4,502.15,6.15
ITEM_54C67390,ORD_8D88F6F0,PROD_3C9B3128,7,848.55,85.97
ITEM_8E2D309D,ORD_C9F6CBB0,PROD_81F41066,3,508.47,18.25
ITEM_5550B562,ORD_35A506CE,PROD_015396EE,7,62.88,53.67
ITEM_64BABE26,ORD_571074DE,PROD_87472041,4,431.52,81.38
ITEM_0C7FD0FB,ORD_0A14DEB8,PROD_88A6D0D1,7,146.35,59.72
ITEM_45BA746B,ORD_67B8D208,PROD_F10313C9,7,994.48,58.73
ITEM_A88F11C4,ORD_C5CB3DCD,PROD_F148305F,6,314.84,15.64
ITEM_97FA474C,ORD_EA96B564,PROD_85EE70C4,9,269.0,41.95
ITEM_E427DA8C,ORD_F36D8B19,PROD_F00320E7,5,463.37,95.04
ITEM_1DA4D3FC,ORD_EB4BFAFE,PROD_35500702,6,212.5,92.76
ITEM_CC0F7ECE,ORD_BB140161,PROD_A3E636A6,10,823.53,95.98
ITEM_169EF73D,ORD_5C0E313E,PROD_BAE34CB3,1,866.16,21.17
ITEM_3AD0F128,ORD_3E133940,PROD_1B1182AD,9,618.57,55.54
ITEM_CE3BB1F1,ORD_A7CFA450,PROD_EF5C6131,2,129.44,9.82
ITEM_EFDC11AF,ORD_F6E5BB9C,PROD_E6E1DBA7,9,540.97,78.94
ITEM_6E6CC9B9,ORD_351A7ED4,PROD_301F78B1,5,149.98,11.67
ITEM_3E5C896E,ORD_DCC12043,PROD_13D417E1,5,215.03,51.0
ITEM_EE64C9D9,ORD_6E31CE43,PROD_FD11B10B,1,660.34,35.02
ITEM_CAA3A161,ORD_CC4CEE4A,PROD_BE7AE22E,7,74.21,83.88
ITEM_39D95F6F,ORD_80118D79,PROD_AF9CFF46,7,919.96,3.2
ITEM_8530F3DB,ORD_CCB5A483,PROD_C64B89EC,10,547.81,52.21
ITEM_7779C135,ORD_335A4A45,PROD_C98694A0,8,457.42,75.78
ITEM_344BF920,ORD_F24BC3BF,PROD_D3EA66E9,10,638.94,61.57
ITEM_6B3CF829,ORD_72CEA8E9,PROD_906C5D2A,6,778.28,8.36
ITEM_50267174,ORD_DCC12043,PROD_502E6868,7,723.99,16.85
ITEM_D93064CC,ORD_A8F8AB80,PROD_4CA4A512,10,773.26,15.8
ITEM_5591FAA7,ORD_9CD5A3FE,PROD_2DE4BC0D,4,534.5,63.09
ITEM_82069E60,ORD_B7A5B9C5,PROD_FC4B69FC,7,414.17,67.22
ITEM_D4BB4E2C,ORD_5AFC5CE7,PROD_A2FFD2FA,5,282.13,74.67
ITEM_781D2CC3,ORD_CCCF60FA,PROD_B8929D0A,8,687.77,6.11
ITEM_DA87D9D3,ORD_1CDF36B7,PROD_8BD479BE,2,693.53,47.33
ITEM_8AFF9264,ORD_CA4BDD4A,PROD_730AEE84,1,736.86,48.28
ITEM_386546F0,ORD_5EAF8178,PROD_A3B0A16A,2,248.36,10.58
ITEM_1A14E5F1,ORD_3CDFBDE1,PROD_6A376C35,5,243.05,3.28
ITEM_9418F977,ORD_4A766543,PROD_88A6D0D1,-3,917.46,83.5
ITEM_7E929A81,ORD_83182F17,PROD_3A804B34,6,447.13,76.7
ITEM_E96F3C01,ORD_9EB35844,PROD_662FE004,3,853.26,13.7
ITEM_7A65E80A,ORD_8BA3BC88,PROD_AF68A4CC,9,575.72,6.79
ITEM_22AD38EF,ORD_36C3B2B3,PROD_3FDDDE17,5,469.12,85.25
ITEM_3E3A3CA3,ORD_A41002B0,PROD_B5B4174A,8,82.19,9.53
ITEM_3CAC1FDA,ORD_958C9F58,PROD_66444CDD,6,311.25,29.75
ITEM_86DD3C8D,ORD_A6C3FA04,PROD_3ED8A65B,1,948.65,81.74
ITEM_FB482FCE,ORD_EE6F1263,PROD_641BE87C,6,986.68,78.76
ITEM_48EEDAF4,ORD_C2E3942E,PROD_E2D29A8E,10,398.33,41.7
ITEM_8AD74FEE,ORD_D002295B,PROD_EBE833B4,3,846.09,1.11
ITEM_64209903,ORD_DF49EA1A,PROD_B304BE85,4,33.58,22.24
ITEM_5337A52B,ORD_C7E3E069,PROD_57FFD963,5,886.4,27.62
ITEM_904EFD95,ORD_83DC2C72,PROD_F40DD521,7,406.26,28.58
ITEM_1A2F3457,ORD_1B478293,PROD_71CC9C79,8,366.6,13.45
ITEM_26CB83BB,ORD_AFFAC24D,PROD_8072218E,2,267.86,26.0
ITEM_859A9FFF,ORD_9621CFED,PROD_ECF5B291,3,737.31,52.16
ITEM_25F885D2,ORD_28520B86,PROD_837CF985,4,263.46,4.53
ITEM_E86E8390,ORD_99577DD7,PROD_85BD09E4,4,834.59,54.37
ITEM_A79D3E63,ORD_C5987012,PROD_E8B91FE8,7,231.35,46.24
ITEM_B4BE6057,ORD_26A9DC4B,PROD_63768836,7,995.6,66.1
ITEM_033B6A3A,ORD_FB582761,PROD_698C9FA8,3,955.4,32.63
ITEM_1870E731,ORD_560DBC4D,PROD_C3A768EF,3,994.49,30.89
ITEM_E1B21C28,ORD_CF8146D5,PROD_73AFF189,4,416.98,7.33
ITEM_D8BB0F85,ORD_A16CE0FE,PROD_7BB75F03,2,106.07,29.7
ITEM_76B8BB39,ORD_D5826B20,PROD_C3EF376E,7,211.7,39.56
ITEM_2E12A127,ORD_A149F394,PROD_C1B88E8E,1,905.1,26.79
ITEM_00A5AFA3,ORD_1F29FA6F,PROD_49DD2249,4,108.12,95.35
ITEM_C5F52BE9,ORD_624ACF79,PROD_C3A768EF,7,764.68,56.31
ITEM_CA5CF9E6,ORD_FC61E8EB,PROD_0264C968,8,258.06,44.28
ITEM_750F9BD9,ORD_503C13AE,PROD_BE0A2C85,7,926.25,93.17
ITEM_3346FAE5,ORD_4B134E9E,PROD_A4ADFD34,7,558.01,39.59
ITEM_212FDD57,ORD_2D6E65A2,PROD_010DBD9A,3,772.92,36.38
ITEM_73C39A52,ORD_A16CE0FE,PROD_44BC4CE6,-6,792.19,29.75
ITEM_1522DA6F,ORD_C4CEA668,PROD_3F54DC57,6,967.4,54.1
ITEM_C4849B71,ORD_A149F394,PROD_358A3C3A,1,750.49,37.61
ITEM_EA015301,ORD_D96DB269,PROD_A0187241,3,248.03,10.11
ITEM_D1AD23E1,ORD_1915B76C,PROD_52DC4C5B,6,517.53,9.77
ITEM_CE0499D3,ORD_041F9F12,PROD_BABE193C,1,573.9,69.65
ITEM_7A09CBDB,ORD_08E932F8,PROD_2282D652,9,855.69,61.17
ITEM_234119A9,ORD_E5A6FF19,PROD_88AC6C96,5,452.68,84.91
ITEM_6C4CC46B,ORD_E85C51D9,PROD_5E26683F,6,401.61,13.17
ITEM_F97F341B,ORD_3AF42F24,PROD_2F88D3F5,7,670.08,25.01
ITEM_EE7CEAAE,ORD_C3AD0CB1,PROD_ED972053,10,112.06,49.93
ITEM_3CAC2F77,ORD_F9D68342,PROD_3341B4D8,8,630.7,13.0
ITEM_2F92E659,ORD_DCC12043,PROD_FE64C9CB,6,645.94,16.42
ITEM_7AA56747,ORD_5ADD188E,PROD_A4194822,4,788.51,94.23
ITEM_2E211F28,ORD_554FB816,PROD_7B8F2D4D,3,75.84,60.16
ITEM_B8CC19F3,ORD_EA93D9DC,PROD_2DE4BC0D,3,299.23,98.13
ITEM_BA0C6040,ORD_03EFDD1D,PROD_08C779C1,-3,756.07,66.32
ITEM_329CD616,ORD_87C87B76,PROD_2469BB89,9,268.63,9.81
ITEM_3D0A921B,ORD_86FA6D65,PROD_743558A8,5,60.46,38.0
ITEM_96A800E8,ORD_3D373034,PROD_2A251ECE,5,350.83,46.11
ITEM_347B058E,ORD_C3BD4022,PROD_E2D29A8E,5,692.53,94.71
ITEM_E12AB409,ORD_9F68D94B,PROD_5A1C390A,8,476.02,9.97
ITEM_7772B9FD,ORD_D3A6EDE3,PROD_4A85A92D,7,14.39,37.59
ITEM_0CA050DB,ORD_B6E6F5C0,PROD_2FA76A08,4,57.4,55.37
ITEM_9E0861AC,ORD_A9573468,PROD_29D6B0E1,6,882.06,61.34
ITEM_F3A21F12,ORD_C6D79E7A,PROD_EDCDF451,1,665.59,24.56
ITEM_87B15E0E,ORD_3DADD924,PROD_A6ADA586,5,281.44,48.31
ITEM_1FF7E092,ORD_BDE71C21,PROD_D0064CBB,8,618.7,71.44
ITEM_FF76FD1A,ORD_9D4A98DA,PROD_A7DF2977,6,99.52,76.72
ITEM_21A1F6E7,ORD_06BCDE39,PROD_342930FF,9,995.2,92.55
ITEM_AD8C57A4,ORD_6A9EAEA5,PROD_53A3F624,10,362.94,59.73
ITEM_8630821E,ORD_09743F85,PROD_94AC2DFB,3,294.82,82.01
ITEM_0D6AD9F8,ORD_0B439517,PROD_B6232DFF,9,200.16,85.12
ITEM_31CF08D2,ORD_46592EC1,PROD_CC88160C,2,275.02,29.98
ITEM_4CC965AD,ORD_4327509D,PROD_0682BF00,8,470.69,17.09
ITEM_2701C255,ORD_EA33353F,PROD_B47DD889,6,297.67,30.26
ITEM_1C91F2F7,ORD_F6E5BB9C,PROD_743558A8,6,373.59,54.87
ITEM_1E70012C,ORD_8935C84B,PROD_B73BBC87,8,68.18,47.57
ITEM_C4107FBA,ORD_8B8B6B12,PROD_7E993215,8,610.69,82.65
ITEM_0B874AB3,ORD_CB4F03DF,PROD_63768836,5,418.19,59.88
ITEM_F56C438D,ORD_C466EAA6,PROD_CA5BEE77,4,212.4,80.39
ITEM_8FDB0113,ORD_2FAAF067,PROD_D13C2258,4,99.75,78.13
ITEM_9729D327,ORD_C8772A1C,PROD_3F54DC57,9,968.04,39.34
ITEM_AD4694BD,ORD_9684CF8A,PROD_53C13013,2,965.53,66.22
ITEM_4416E4BF,ORD_389C0DBE,PROD_43629DC8,8,185.25,0.09
ITEM_D1274086,ORD_ECCA6AC4,PROD_2DE4BC0D,7,374.8,98.49
ITEM_F177E737,ORD_A3D6087D,PROD_EE093081,7,776.71,39.7
ITEM_626BF469,ORD_4D57BA35,PROD_A29EA3AC,2,725.98,1.85
ITEM_FDC87F94,ORD_475B545C,PROD_B6232DFF,6,750.85,24.97
ITEM_0C1F6886,ORD_A0A05F83,PROD_66444CDD,1,146.47,76.01
ITEM_0C18A773,ORD_0EB488F9,PROD_1B077FC6,7,552.12,73.99
ITEM_149BFE14,ORD_A2F360A0,PROD_27FDF628,4,546.79,72.24
ITEM_C0746D25,ORD_606D06B4,PROD_DAABADAA,9,113.8,48.3
ITEM_A6FAB0E0,ORD_D4DC5872,PROD_09F427D3,1,338.47,39.21
ITEM_94377A15,ORD_F24BC3BF,PROD_264BB594,3,470.49,12.89
ITEM_5FBA5B2E,ORD_5A42BCA4,PROD_35500702,9,99.63,87.04
ITEM_A2C410B3,ORD_554FB816,PROD_EE093081,7,148.07,65.51
ITEM_7D702398,ORD_E4353184,PROD_03C9487B,4,170.99,16.82
ITEM_5C947CF5,ORD_1FFB2A1A,PROD_453FC3FD,5,299.85,22.31
ITEM_8C303F5F,ORD_BA9AF74F,PROD_B2E59FF2,-10,814.0,55.26
ITEM_2086F59B,ORD_EB4BFAFE,PROD_F40DD521,1,714.45,8.31
ITEM_BB810B4F,ORD_BB140161,PROD_02B82593,6,395.15,17.11
ITEM_DA639628,ORD_4A807875,PROD_DF61D4BC,6,354.85,93.59
ITEM_301CF15B,ORD_2A932B6F,PROD_DCA59AB9,9,84.05,61.45
ITEM_EE9A380D,ORD_D96DB269,PROD_ED972053,6,677.23,29.41
ITEM_F1A010FE,ORD_DF3EAE9E,PROD_D2126E1C,2,637.0,70.63
ITEM_82A42CAD,ORD_2BFED78B,PROD_B2C953D7,5,365.95,35.4
ITEM_0C7EE3B5,ORD_1C2EB3DB,PROD_A43A033C,7,657.36,16.16
ITEM_C63B8EC9,ORD_2FAAF067,PROD_0D950DDD,4,379.92,60.99
ITEM_9978ED27,ORD_16C5E881,PROD_A1552CFC,5,961.11,79.78
ITEM_25158C75,ORD_D2A573BE,PROD_910C90C7,7,183.71,28.87
ITEM_ED1BC3B7,ORD_EE1AF37F,PROD_F3E1B1D7,1,467.61,40.37
ITEM_DA357E9A,ORD_F11BD646,PROD_60AE891E,7,398.54,15.96
ITEM_CA4C8133,ORD_CF8146D5,PROD_A79DC89D,7,173.34,7.85
ITEM_859BD2B0,ORD_43239F67,PROD_58EB7C60,3,24.27,80.16
ITEM_BBBEA1CC,ORD_4A99A721,PROD_9EAC39B9,2,601.46,17.29
ITEM_9212D9FE,ORD_81D568EF,PROD_44BC4CE6,3,216.12,34.03
ITEM_DE4499E0,ORD_2FAAF067,PROD_A92EC28F,5,295.68,48.62
ITEM_3F87B92F,ORD_4239D6E1,PROD_837CF985,1,433.3,96.91
ITEM_636CD3EE,ORD_C7AC04D7,PROD_F148305F,5,265.8,33.51
ITEM_3EAEEE66,ORD_2B1310F3,PROD_BC458F72,4,439.92,16.3
ITEM_4BE7B094,ORD_E142A95E,PROD_41679569,10,34.67,47.49
ITEM_797E5525,ORD_408B3C78,PROD_C3A768EF,1,348.39,49.27
ITEM_97B383AE,ORD_3E133940,PROD_4DE71A6D,7,50.07,37.83
ITEM_F166CC28,ORD_AF92FBA3,PROD_A6E83DF0,3,276.04,35.59
ITEM_586056E6,ORD_95E2B02E,PROD_1D8A99A6,9,604.23,8.33
ITEM_B32A0CA3,ORD_0FA28F3B,PROD_C3EF376E,10,143.74,3.81
ITEM_7DBCD06D,ORD_76E813EC,PROD_2A8A1B22,5,758.3,86.94
ITEM_167031F1,ORD_78B25559,PROD_A91E3AAE,6,820.93,96.12
ITEM_C3923C7A,ORD_C9AF8E80,PROD_186B5CB5,3,104.47,18.76
ITEM_52641AE2,ORD_5C2B8992,PROD_A6570506,1,403.54,70.75
ITEM_5098406D,ORD_83DC2C72,PROD_3976AF76,1,407.64,24.39
ITEM_CECBC998,ORD_628543B5,PROD_0D9C56DB,8,128.03,30.04
ITEM_609FD0E9,ORD_E972B299,PROD_A29EA3AC,9,781.54,70.64
ITEM_CDC915BF,ORD_925DCEAE,PROD_ED9E5C39,4,271.16,60.57
ITEM_7EE0308C,ORD_A576F90A,PROD_52DC4C5B,10,908.08,61.16
ITEM_7777C452,ORD_C356CA39,PROD_B442C294,3,860.51,72.36
ITEM_B5227034,ORD_E18C0EBE,PROD_C8008ECC,5,182.35,55.08
ITEM_9C44303B,ORD_958D92F1,PROD_6E13B1C5,8,490.82,46.12
ITEM_CBC62F01,ORD_C1E98B2C,PROD_BAE34CB3,1,170.7,41.28
ITEM_3B90540D,ORD_192DAC37,PROD_2DE4BC0D,10,74.66,22.43
ITEM_E2C8927E,ORD_26A9DC4B,PROD_B47DD889,5,899.12,70.27
ITEM_96E44CC7,ORD_8242FCB5,PROD_BE0A2C85,7,75.09,69.41
ITEM_567E41A8,ORD_26B29C96,PROD_6D7F791D,1,618.61,20.54
ITEM_00F8205C,ORD_E083A1A8,PROD_A843D5EA,9,449.23,61.06
ITEM_EE1B7A53,ORD_9BAD3B8E,PROD_3678374A,10,881.52,48.46
ITEM_75C849FD,ORD_826532FB,PROD_9E99CD2A,2,597.7,91.4
ITEM_8E27FC12,ORD_26192521,PROD_2282D652,5,539.01,10.1
ITEM_FF7D783E,ORD_B8818251,PROD_72C10777,1,52.08,87.92
ITEM_DFBCD644,ORD_FC8448A4,PROD_BB351997,2,148.56,64.39
ITEM_09F4DF57,ORD_A2F360A0,PROD_156C8828,3,371.73,86.87
ITEM_80207F43,ORD_A7347AAB,PROD_C6870DDE,8,838.75,40.28
ITEM_438E389B,ORD_F98DD7F8,PROD_B7C93E05,8,156.5,67.35
ITEM_ABA6A799,ORD_64C3F147,PROD_BD391552,8,376.22,41.66
ITEM_F306BC38,ORD_CA4BDD4A,PROD_0B2B820F,9,14.62,86.8
ITEM_D9649076,ORD_C3237025,PROD_6DAD2308,1,231.43,24.28
ITEM_A4385F5D,ORD_637158FF,PROD_EF1E90E8,6,161.39,24.56
ITEM_81B546E2,ORD_4A807875,PROD_698D70F8,7,70.65,77.56
ITEM_771B91E7,ORD_4240026B,PROD_DA3FB4A0,4,704.5,14.2
ITEM_9B8DB6AE,ORD_97F7A54B,PROD_88A6D0D1,3,227.57,51.76
ITEM_D62078DD,ORD_0317C13B,PROD_DE5DCB0A,8,418.44,68.14
ITEM_F23650B6,ORD_16308D3F,PROD_AD9BBF13,8,575.33,39.94
ITEM_245F298A,ORD_FB3CCF57,PROD_C76DE9B8,9,781.72,39.55
ITEM_305E7938,ORD_FC61E8EB,PROD_C98694A0,6,978.0,74.09
ITEM_625AEF50,ORD_C4CEA668,PROD_6A203E72,9,765.22,41.54
ITEM_5AAEB44B,ORD_C76B0EEC,PROD_5D859117,4,788.6,39.29
ITEM_3C8137AA,ORD_BD75F5BC,PROD_9AAD0328,6,72.99,23.44
ITEM_22163721,ORD_D4CD7E45,PROD_B2C7168D,7,682.01,98.89
ITEM_7D34EE9A,ORD_C485884F,PROD_1727CA1F,10,248.98,75.86
ITEM_DAA8F812,ORD_C81B0CCD,PROD_2338FA7E,5,449.83,62.09
ITEM_C0CAACDC,ORD_C466EAA6,PROD_BD313EFE,6,579.7,97.59
ITEM_2640B78C,ORD_7B69C585,PROD_B8A9BE75,9,760.64,68.02
ITEM_557AA337,ORD_70410752,PROD_4532D7DE,3,965.37,22.97
ITEM_6F0A1A82,ORD_D74148B6,PROD_EFC02AE2,7,539.54,60.73
ITEM_186A2BC3,ORD_3B9AF3B8,PROD_BDF20C09,5,346.6,51.65
ITEM_EB9FBDF8,ORD_66CAC90B,PROD_4AE93BCD,3,842.87,84.79
ITEM_33194BAC,ORD_B8818251,PROD_E3880D2B,5,249.03,61.56
ITEM_C5720369,ORD_298C4C03,PROD_7D28687C,5,477.62,14.19
ITEM_A2A7DDC4,ORD_78FC981C,PROD_2F8F8A54,10,474.59,2.24
ITEM_17DF23ED,ORD_294FE9F4,PROD_65729DA1,-8,607.55,26.84
ITEM_FB6BD2AE,ORD_C4595AE8,PROD_800112F9,7,408.91,54.82
ITEM_6B304F44,ORD_2881AE38,PROD_9E99CD2A,7,489.27,56.0
ITEM_A66C6A99,ORD_7AED0645,PROD_58EB7C60,4,512.65,82.74
ITEM_D697B9D7,ORD_9D4A98DA,PROD_837CF985,3,205.77,44.46
ITEM_A4DA05D1,ORD_0161CFAC,PROD_892915F8,5,719.5,78.49
ITEM_9B699903,ORD_73F2CC8F,PROD_AB76F18B,7,231.2,60.97
ITEM_948DB82B,ORD_BE457790,PROD_DEF898B5,10,182.95,3.92
ITEM_9B138BC9,ORD_AB027D79,PROD_B8D8AE21,7,485.74,83.56
ITEM_2E317220,ORD_16D11948,PROD_8BD479BE,3,785.81,32.55
ITEM_48CE14E8,ORD_E6F0C3AF,PROD_140CAA9E,8,717.68,14.49
ITEM_B96E70B3,ORD_87E05F23,PROD_7D28687C,7,805.49,42.64
ITEM_D08061B0,ORD_057297E3,PROD_271C6FC3,2,136.59,69.22
ITEM_C5081C4B,ORD_E78D4998,PROD_B23C8124,5,687.61,93.67
ITEM_5CE1BF16,ORD_9533EC64,PROD_D143592E,-2,147.67,40.97
ITEM_B1B65B8B,ORD_3B9AF3B8,PROD_85BD09E4,-10,440.5,5.3
ITEM_67BECCF0,ORD_73468103,PROD_6D7F791D,2,424.89,60.01
ITEM_3FBD4EDB,ORD_49F2DC31,PROD_A4194822,6,887.78,43.91
ITEM_27F9A8E9,ORD_C4EE8C1D,PROD_3BCF62C6,2,261.15,78.96
ITEM_AB760FDE,ORD_B9CE1697,PROD_A1EA1636,6,30.05,94.76
ITEM_61F836A4,ORD_2DEE5CB3,PROD_7E631A99,7,674.74,64.83
ITEM_5CB08EA6,ORD_A2F360A0,PROD_DFE3398C,3,307.38,63.98
ITEM_29B3C238,ORD_40613F61,PROD_5E26683F,4,195.24,46.74
ITEM_7A05CD3F,ORD_A2306F1C,PROD_25CC4B61,4,101.81,0.07
ITEM_6169F294,ORD_02A59CB9,PROD_934BF174,10,793.6,41.43
ITEM_922EEE92,ORD_BE1535F5,PROD_3BCF62C6,9,542.28,74.75
ITEM_B90FD70B,ORD_3B97764C,PROD_6ABF1977,4,349.74,35.62
ITEM_C490B985,ORD_0EFAAA9E,PROD_21B795B7,3,927.39,64.32
ITEM_188EEDF7,ORD_C76B0EEC,PROD_2478345F,2,872.05,48.2
ITEM_F9EC640D,ORD_F3F618A3,PROD_17B6F669,5,926.31,44.11
ITEM_C3573D8D,ORD_43A2A0DB,PROD_2FA76A08,2,560.52,2.03
ITEM_2920DD24,ORD_9FA5E6EB,PROD_C3BCA5F3,7,333.54,75.09
ITEM_FE44B75D,ORD_99D8A896,PROD_B26585A2,3,998.68,15.81
ITEM_15DE79A6,ORD_455E789C,PROD_3A804B34,9,984.71,70.84
ITEM_A2AD2DE3,ORD_D002295B,PROD_B8A9BE75,9,364.47,9.86
ITEM_0DE2598C,ORD_4A807875,PROD_3FDDDE17,4,952.29,97.37
ITEM_5676F674,ORD_1C2EB3DB,PROD_D91D91E0,3,510.44,62.26
ITEM_D37B35A3,ORD_36C3B2B3,PROD_64AA117B,8,267.48,80.78
ITEM_BEAFCAE9,ORD_24676ACA,PROD_E8B91FE8,2,120.7,91.47
ITEM_230164F0,ORD_8CD3E168,PROD_9A42A740,2,522.99,75.96
ITEM_7F55BD8E,ORD_19DAB0F5,PROD_780BCFCE,6,205.25,98.44
ITEM_011ACB94,ORD_A1F4D287,PROD_3FDDDE17,9,171.11,79.64
ITEM_F76DA19E,ORD_31FC7E59,PROD_FCD96402,7,872.05,77.29
ITEM_51450E8F,ORD_C27FF443,PROD_C76DE9B8,4,704.35,92.48
ITEM_3CB36743,ORD_A21B7FD0,PROD_A4ADFD34,5,788.56,49.12
ITEM_14445563,ORD_6298FB20,PROD_FE64C9CB,8,697.02,25.64
ITEM_040C2DC7,ORD_BEDAE061,PROD_1FA2EE7B,2,31.72,75.93
ITEM_06F176F3,ORD_E3872582,PROD_DAC2F675,7,445.77,71.15
ITEM_B83D3059,ORD_29269E38,PROD_7943BD39,6,937.43,84.55
ITEM_0953B61F,ORD_5EB0658C,PROD_280CF9C8,5,661.29,19.45
ITEM_0C7257A1,ORD_EA93D9DC,PROD_DFE3398C,6,571.63,48.4
ITEM_544E3059,ORD_99D8A896,PROD_A9F3AD37,3,87.48,7.45
ITEM_C4B116EC,ORD_298C4C03,PROD_81EFED9B,5,743.86,11.23
ITEM_89E6864E,ORD_BD1DC589,PROD_F148305F,8,36.8,43.7
ITEM_6278F3CD,ORD_5C0E313E,PROD_B4621B7C,8,128.97,65.97
ITEM_B661535F,ORD_8570D571,PROD_2DE4BC0D,9,168.52,54.65
ITEM_9EB4170B,ORD_FB153339,PROD_75D09DA7,2,878.82,67.72
ITEM_6D676B3F,ORD_BC0EF4C3,PROD_60D65479,1,721.75,23.43
ITEM_CE632497,ORD_1861D3B8,PROD_A29EA3AC,5,980.74,45.06
ITEM_CA51A558,ORD_072F47F5,PROD_0BEA93FC,7,832.35,95.59
ITEM_76AD816C,ORD_B7CD62C9,PROD_03B1245C,3,164.26,30.53
ITEM_2B69B4FB,ORD_D41DAB90,PROD_5210A668,8,843.74,2.87
ITEM_54D9E77B,ORD_75F11A7F,PROD_B2C7168D,2,186.84,17.2
ITEM_90CC86E9,ORD_66BED5D0,PROD_358A3C3A,6,760.35,89.4
ITEM_E1AA47BE,ORD_3298FA0E,PROD_BD29E7F5,5,198.42,38.08
ITEM_318A69E2,ORD_17785ED3,PROD_9ADB3567,2,660.86,35.55
ITEM_2F4784A8,ORD_A30B062A,PROD_FF59524B,1,519.42,55.33
ITEM_C1D7AF8B,ORD_1BB170AA,PROD_A6570506,2,619.55,36.13
ITEM_484E4786,ORD_C27FF443,PROD_352F6438,2,893.43,65.51
ITEM_B930DEE4,ORD_01CC7015,PROD_68D0F765,4,35.29,13.13
ITEM_885AF248,ORD_E85C51D9,PROD_27F7B513,8,82.44,29.57
ITEM_45F3F09A,ORD_FCC6FC5F,PROD_1823EDC3,-8,348.54,86.89
ITEM_85377A77,ORD_0DD41888,PROD_A577BEAB,5,664.48,39.8
ITEM_3E3EED0B,ORD_778F1831,PROD_6433AB7C,6,821.54,15.6
ITEM_92D99A55,ORD_57D97DC9,PROD_348315AE,7,685.66,8.63
ITEM_8288E08B,ORD_66D50B96,PROD_8BD479BE,5,148.2,91.63
ITEM_FF1C986D,ORD_97B0088E,PROD_AE5AFEB0,1,516.88,8.73
ITEM_9ABA1A75,ORD_4B134E9E,PROD_7E999A51,7,175.12,56.22
ITEM_241D28BA,ORD_D8719861,PROD_CC0BAB29,1,313.71,6.39
ITEM_64A51222,ORD_24F79612,PROD_768207FE,1,313.17,30.6
ITEM_720CDCDC,ORD_9533EC64,PROD_C1BB4691,-9,588.33,5.88
ITEM_EAA50669,ORD_64FDB375,PROD_26C30295,1,958.35,47.73
ITEM_0746D477,ORD_2D9CCEF6,PROD_B4B79BC0,8,774.65,19.91
ITEM_5DAC1527,ORD_1123F07D,PROD_02B82593,1,437.31,67.36
ITEM_3CB7F4D8,ORD_8BD6BDD6,PROD_015396EE,4,477.17,6.98
ITEM_80C9E655,ORD_BC659793,PROD_6510B8E5,-2,196.24,1.03
ITEM_00F6EB49,ORD_F6E5BB9C,PROD_ED9E5C39,3,79.0,16.7
ITEM_5332898B,ORD_002A8680,PROD_810D360D,10,913.66,10.58
ITEM_4C6110F3,ORD_D8702DE1,PROD_94AC2DFB,3,116.32,62.34
ITEM_ADBFDB33,ORD_6DD81E37,PROD_B304BE85,2,151.74,28.41
ITEM_18E39AA2,ORD_3AF42F24,PROD_04E6B7BD,6,18.96,95.67
ITEM_F32AA887,ORD_AEF709C6,PROD_4CA4A512,2,123.69,21.44
ITEM_32DEACFD,ORD_14B311ED,PROD_202182D6,7,665.01,49.63
ITEM_0BF968E9,ORD_CA5E3336,PROD_41289F6F,10,898.82,75.15
ITEM_9F175F93,ORD_D2F8BEAB,PROD_AE6C1D12,7,118.76,9.47
ITEM_DD4550DD,ORD_76479060,PROD_2A5551AC,9,812.53,7.68
ITEM_92A566CC,ORD_D329AA0E,PROD_EE423D5B,8,675.0,72.16
ITEM_B58EDE60,ORD_63243E05,PROD_358A3C3A,8,748.76,70.42
ITEM_140BB122,ORD_7738E505,PROD_295E0656,3,365.74,35.3
ITEM_707DBD0F,ORD_9E7D9A5C,PROD_4330ECFB,8,771.7,66.59
ITEM_CAC97B2E,ORD_E9384805,PROD_30A0C408,8,99.47,16.23
ITEM_4F21C7FD,ORD_49C6CA87,PROD_1715E202,10,391.7,59.83
ITEM_FF6F356F,ORD_092565BC,PROD_B4B79BC0,10,961.56,61.17
ITEM_78204448,ORD_02A59CB9,PROD_2A8A1B22,10,981.05,72.95
ITEM_9CC90C6A,ORD_5FCB8735,PROD_A77A1CC2,1,230.58,92.84
ITEM_E5C405ED,ORD_CD348C3F,PROD_F46D5E8D,1,535.23,11.61
ITEM_039871A9,ORD_27A62278,PROD_CB3DFB30,2,337.47,8.02
ITEM_29B1A64A,ORD_D3A6EDE3,PROD_4AE93BCD,5,941.21,69.02
ITEM_AFEC150A,ORD_16D279F4,PROD_E11B29EB,5,22.72,29.27
