product_id,product_name,category,subcategory,cost_price
PROD_4DD4BF27,Activewear Pro,Clothing,Activewear,105.5
PROD_C59B9490,Tablets Max,Electronics,Tablets,113.14
PROD_60D65479,Furniture Advanced,Home,Furniture,266.49
PROD_2D0765E7,Biography Pro,Books,Biography,444.77
PROD_C6870DDE,Tablets Advanced,Electronics,Tablets,462.26
PROD_289B6E9C,Activewear Lite,Clothing,Activewear,434.39
PROD_EDCDF451,Laptops Ultra,Electronics,Laptops,441.38
PROD_743558A8,Cameras Model X,Electronics,Cameras,253.86
PROD_EA9A5B69,Cameras Lite,Electronics,Cameras,409.49
PROD_00A480A5,Educational Basic,Books,Educational,330.38
PROD_983D8BBD,Phones Max,Electronics,Phones,462.79
PROD_EE70C4DD,Furniture Ultra,Home,Furniture,390.33
PROD_B49D1EDA,Shoes Ultra,Clothing,Shoes,401.38
PROD_786604CA,Educational Basic,Books,Educational,56.93
PROD_A9F3AD37,Fiction Basic,Books,Fiction,146.4
PROD_B8929D0A,Cameras Lite,Electronics,Cameras,480.21
PROD_3DAFA5B0,Kids Max,Clothing,Kids,110.32
PROD_B2886325,Comics Pro,Books,Comics,13.5
PROD_FF52C6CD,Lighting Ultra,Home,Lighting,7.61
PROD_D13C2258,Lighting Model X,Home,Lighting,465.53
PROD_4ADBBD81,Non-Fiction Basic,Books,Non-Fiction,78.28
PROD_A0187241,Shoes Model X,Clothing,Shoes,132.91
PROD_3F0C7830,Non-Fiction Basic,Books,Non-Fiction,311.68
PROD_26C30295,Bedding Ultra,Home,Bedding,132.31
PROD_02B82593,Accessories Pro,Electronics,Accessories,161.31
PROD_BD391552,Cameras Advanced,Electronics,Cameras,113.09
PROD_F417661F,Cameras Advanced,Electronics,Cameras,229.4
PROD_1715E202,Biography Pro,Books,Biography,41.34
PROD_D34881BD,Comics Max,Books,Comics,310.94
PROD_358A3C3A,Lighting Advanced,Home,Lighting,61.3
PROD_015396EE,Educational Model X,Books,Educational,225.61
PROD_A80802AB,Fiction Basic,Books,Fiction,150.35
PROD_75D09DA7,Laptops Basic,Electronics,Laptops,182.34
PROD_2DE4BC0D,Kids Lite,Clothing,Kids,281.05
PROD_3F54DC57,Comics Max,Books,Comics,438.15
PROD_58EB7C60,Shoes Max,Clothing,Shoes,490.12
PROD_C7EA04A4,Bedding Advanced,Home,Bedding,272.55
PROD_66444CDD,Phones Pro,Electronics,Phones,267.0
PROD_BDF20C09,Shoes Max,Clothing,Shoes,122.22
PROD_85BEB072,Non-Fiction Ultra,Books,Non-Fiction,347.95
PROD_70BE0105,Kids Lite,Clothing,Kids,65.9
PROD_8072218E,Kids Advanced,Clothing,Kids,139.13
PROD_CA5BEE77,Bedding Ultra,Home,Bedding,324.13
PROD_90775A57,Non-Fiction Max,Books,Non-Fiction,313.18
PROD_280CF9C8,Biography Max,Books,Biography,88.31
PROD_307E7A10,Non-Fiction Basic,Books,Non-Fiction,187.23
PROD_A29EA3AC,Activewear Model X,Clothing,Activewear,422.36
PROD_1CEC3A76,Biography Lite,Books,Biography,429.68
PROD_348315AE,Comics Ultra,Books,Comics,439.66
PROD_5210A668,Cameras Advanced,Electronics,Cameras,280.75
PROD_295E0656,Biography Basic,Books,Biography,185.29
PROD_27FDF628,Tablets Basic,Electronics,Tablets,359.88
PROD_D91D91E0,Fiction Max,Books,Fiction,182.09
PROD_1ED08B82,Educational Basic,Books,Educational,352.81
PROD_800112F9,Women Model X,Clothing,Women,396.65
PROD_BA941827,Phones Pro,Electronics,Phones,234.02
PROD_641BE87C,Educational Pro,Books,Educational,45.21
PROD_FCD96402,Men Pro,Clothing,Men,307.54
PROD_35500702,Fiction Lite,Books,Fiction,423.34
PROD_05F38582,Fiction Model X,Books,Fiction,13.28
PROD_9EAC39B9,Furniture Max,Home,Furniture,262.38
PROD_F5A13973,Non-Fiction Model X,Books,Non-Fiction,119.07
PROD_0EF78932,Activewear Model X,Clothing,Activewear,94.55
PROD_A1EA1636,Lighting Advanced,Home,Lighting,235.47
PROD_B8D8AE21,Biography Basic,Books,Biography,297.88
PROD_1DEF64E8,Bedding Max,Home,Bedding,351.39
PROD_5B28F3D1,Biography Advanced,Books,Biography,45.16
PROD_EE093081,Men Max,Clothing,Men,360.61
PROD_4ED95DC9,Biography Ultra,Books,Biography,458.61
PROD_32AA6F53,Phones Max,Electronics,Phones,142.44
PROD_32D519DC,Men Pro,Clothing,Men,229.69
PROD_DE5DCB0A,Tablets Pro,Electronics,Tablets,208.4
PROD_698C9FA8,Accessories Lite,Electronics,Accessories,390.75
PROD_3AC858A0,Kitchen Max,Home,Kitchen,106.31
PROD_31B9986D,Women Basic,Clothing,Women,254.22
PROD_4CA4A512,Lighting Model X,Home,Lighting,24.05
PROD_81EFED9B,Kids Pro,Clothing,Kids,413.01
PROD_ADD17A0F,Lighting Model X,Home,Lighting,246.01
PROD_26AA7C1B,Furniture Model X,Home,Furniture,200.22
PROD_A577BEAB,Comics Advanced,Books,Comics,176.56
PROD_BF1CC932,Accessories Pro,Electronics,Accessories,102.91
PROD_A3B0A16A,Lighting Max,Home,Lighting,108.37
PROD_E6E1DBA7,Tablets Model X,Electronics,Tablets,478.33
PROD_3C9B3128,Accessories Ultra,Electronics,Accessories,400.28
PROD_3341B4D8,Decor Ultra,Home,Decor,88.01
PROD_AD9BBF13,Men Advanced,Clothing,Men,228.66
PROD_11262207,Cameras Pro,Electronics,Cameras,140.98
PROD_47D43201,Comics Advanced,Books,Comics,278.24
PROD_F1A85AEE,Kitchen Max,Home,Kitchen,429.21
PROD_F40DD521,Shoes Basic,Clothing,Shoes,9.76
PROD_A6ADA586,Lighting Advanced,Home,Lighting,389.4
PROD_7943BD39,Accessories Model X,Electronics,Accessories,200.05
PROD_0689EF5F,Activewear Model X,Clothing,Activewear,331.8
PROD_FEE09EF6,Laptops Pro,Electronics,Laptops,346.13
PROD_1823EDC3,Women Model X,Clothing,Women,259.71
PROD_B4621B7C,Decor Ultra,Home,Decor,188.46
PROD_7AA8ADF5,Shoes Max,Clothing,Shoes,113.32
PROD_50C77E63,Women Model X,Clothing,Women,65.84
PROD_13DD0411,Furniture Pro,Home,Furniture,169.9
PROD_2338FA7E,Decor Model X,Home,Decor,458.46
PROD_6510B8E5,Comics Model X,Books,Comics,391.06
PROD_E76A8852,Lighting Pro,Home,Lighting,283.3
PROD_81F41066,Fiction Advanced,Books,Fiction,171.86
PROD_352AA40F,Kids Ultra,Clothing,Kids,335.95
PROD_04CEB81A,Kids Lite,Clothing,Kids,465.69
