item_id,order_id,product_id,quantity,unit_price,discount_percent
ITEM_0418210B,ORD_0F4B9EDF,PROD_A24F2FBC,3,848.07,93.88
ITEM_1BB876AF,ORD_E2D1B7B6,PROD_757F2C87,1,211.15,39.06
ITEM_4237CCB3,ORD_F9908926,PROD_0D65D6E9,1,688.06,7.27
ITEM_8D172632,ORD_3BA80721,PROD_228BDF5D,2,769.92,25.4
ITEM_E3FF525D,ORD_F728112E,PROD_641B8544,1,513.99,18.34
ITEM_608286CD,ORD_F9D25992,PROD_5C101039,8,490.42,76.31
ITEM_C0AA1CFB,ORD_C390E0BA,PROD_7DF1140A,10,529.25,26.38
ITEM_BDEC2D81,ORD_78762433,PROD_3E6B46E0,2,897.4,0.5
ITEM_ECEC5C0C,ORD_F7751D35,PROD_1480BC60,4,245.05,86.28
ITEM_5807E764,ORD_642A7312,PROD_30F6EAD8,3,219.84,64.51
ITEM_3872F5FF,ORD_AB1392BD,PROD_BED3D316,1,376.86,69.11
ITEM_D79D3B39,ORD_41BA6489,PROD_A7C444DA,9,568.82,70.75
ITEM_245B9CD7,ORD_5BDAB434,PROD_513501AE,5,935.61,71.47
ITEM_27AED01F,ORD_8BE55A94,PROD_52DF1BFA,10,408.83,59.79
ITEM_D5C56A15,ORD_FAE442D8,PROD_B7E02CB3,10,382.11,78.05
ITEM_BA851D59,ORD_86AD328E,PROD_8B7D55CD,2,302.59,53.53
ITEM_70F8DA23,ORD_498E2FF3,PROD_90635AF6,10,337.05,10.29
ITEM_B28A18B5,ORD_1A033353,PROD_538EBEC5,5,794.38,85.68
ITEM_852C0C08,ORD_C846AFF0,PROD_C836B409,4,840.79,80.71
ITEM_12A0AE6C,ORD_46C4171E,PROD_134F74CE,3,435.58,56.39
ITEM_31338D69,ORD_138DC283,PROD_C5FC49B5,7,32.73,55.79
ITEM_9330E109,ORD_FCF1AC2B,PROD_6EF180FE,2,423.53,89.16
ITEM_39B13142,ORD_C91119C4,PROD_07DC9AF0,3,316.41,94.3
ITEM_A2B27DD8,ORD_DC0D77DD,PROD_68725FEC,9,332.52,66.25
ITEM_069CC5F5,ORD_7AD2765B,PROD_B7EA5ABA,4,525.01,65.73
ITEM_C1248505,ORD_D05C8997,PROD_FAAD6C28,5,898.28,96.0
ITEM_2DE4BB0E,ORD_BBA51B35,PROD_1092775F,3,570.61,43.41
ITEM_278397A3,ORD_67FB4546,PROD_4720EB7F,7,365.13,67.66
ITEM_3B6787CE,ORD_69ECBD7C,PROD_23028D84,2,388.61,37.83
ITEM_549C942C,ORD_567AFAFB,PROD_460FA40D,-4,487.11,42.6
ITEM_AAFF4A8B,ORD_C4943454,PROD_23EE80D3,4,320.56,33.69
ITEM_732EEC30,ORD_B740D3AA,PROD_E693C8DB,5,779.45,39.87
ITEM_5441C9A5,ORD_BAF81269,PROD_48A1F02C,10,317.64,50.9
ITEM_37FCCE5D,ORD_0C67415B,PROD_3E6B46E0,1,172.6,75.23
ITEM_A2E07364,ORD_11F8C8BE,PROD_1CDC9959,9,396.77,88.52
ITEM_F9D721DA,ORD_373FB249,PROD_C5FC49B5,2,765.62,50.39
ITEM_34BDD6B9,ORD_DEB1A3DC,PROD_5B57E77E,4,341.49,96.95
ITEM_51F79390,ORD_3B7C39B8,PROD_647D2C1F,1,381.44,5.6
ITEM_C00C9971,ORD_921EF953,PROD_12E6D535,2,610.47,85.78
ITEM_1C8A2F5B,ORD_C64AD5E7,PROD_ED59CC4A,8,185.42,62.95
ITEM_ED926672,ORD_4E98AED9,PROD_4735E5CF,7,59.8,36.84
ITEM_073043D8,ORD_948BA925,PROD_8018892C,-5,500.32,44.27
ITEM_D4769D8A,ORD_43284B36,PROD_2C50351B,3,943.5,88.54
ITEM_6F55AD18,ORD_12C30DA5,PROD_A0E83676,7,600.35,34.46
ITEM_FD429568,ORD_170E59FB,PROD_FF5C8F7A,8,827.75,92.28
ITEM_218035D1,ORD_B740D3AA,PROD_A7C444DA,3,933.16,6.68
ITEM_7AF0CDA1,ORD_33E1734F,PROD_5AEA29A8,1,528.74,53.35
ITEM_0A01E6A4,ORD_FE2D7B9F,PROD_1E84E4F5,4,239.79,93.72
ITEM_43EB4C9B,ORD_E10EE184,PROD_2901A2FE,6,179.54,34.47
ITEM_B55B199A,ORD_F56F88A8,PROD_325EB72F,2,927.9,46.43
ITEM_89A3436D,ORD_D744103D,PROD_F7B87120,2,171.75,37.98
ITEM_05219ED2,ORD_29110635,PROD_4C458C87,4,979.75,31.78
ITEM_9690B19C,ORD_AAA49766,PROD_B7D9A8E0,9,351.52,12.13
ITEM_5F0A62B1,ORD_A2DEE0F8,PROD_1480BC60,2,549.74,30.71
ITEM_34270D95,ORD_A573170D,PROD_C5843A78,3,329.79,14.09
ITEM_601CDB87,ORD_5CB6FEEF,PROD_134F74CE,9,819.29,43.12
ITEM_2658927D,ORD_1C57FE97,PROD_B1A7E50F,4,685.23,83.2
ITEM_DBDC6B89,ORD_584A10EC,PROD_B18FEA0A,9,150.36,46.32
ITEM_1A81C658,ORD_7404703B,PROD_0391863A,9,194.78,1.4
ITEM_D8C968B9,ORD_4B4A4EEA,PROD_FF5C8F7A,8,593.1,82.73
ITEM_4FBBA0E2,ORD_0B299379,PROD_2DA5B629,5,973.94,17.16
ITEM_1A8DB70E,ORD_D769A85E,PROD_0BBEE5D6,8,689.91,43.79
ITEM_71E400A1,ORD_66737D68,PROD_75305051,4,543.97,87.66
ITEM_C7379E07,ORD_67958A25,PROD_55C9D4A1,3,995.96,40.84
ITEM_B5CD7957,ORD_B7C74B45,PROD_FDAE7ACE,10,960.17,2.29
ITEM_961ECFD5,ORD_8E088D9E,PROD_0CC91E3D,7,994.52,45.36
ITEM_9D788C14,ORD_F9245C52,PROD_E617206C,7,501.5,90.03
ITEM_35746B0C,ORD_A4DC5C47,PROD_4720EB7F,1,12.23,54.06
ITEM_FEEAC103,ORD_75DB2D99,PROD_9E950AC9,3,355.81,67.39
ITEM_B564E7AD,ORD_5AB15C0E,PROD_E1CD65EB,-6,341.7,98.89
ITEM_843486D5,ORD_1D77796B,PROD_1DF2BF58,5,158.84,7.29
ITEM_F7513A3A,ORD_8C56FC49,PROD_A1A72901,2,147.36,56.79
ITEM_2A9AB85A,ORD_1A4A5323,PROD_8B7D55CD,10,561.95,53.43
ITEM_F2F78990,ORD_D2EB44C2,PROD_EA4137B2,4,612.87,28.88
ITEM_FD1A2AD4,ORD_D769A85E,PROD_143943A2,3,919.4,85.09
ITEM_7A53C8D3,ORD_FC847148,PROD_50C7C528,10,237.5,84.18
ITEM_C3A9D7AA,ORD_AEDA7979,PROD_5E3A5988,9,651.89,29.81
ITEM_684E5A78,ORD_498F1B9C,PROD_976AE4E4,10,633.22,64.73
ITEM_03F020DB,ORD_EDF39365,PROD_CD77597F,8,512.46,96.24
ITEM_2C8F5FD1,ORD_F5E25D85,PROD_FC38DB73,8,924.41,23.53
ITEM_861A9E24,ORD_C698403D,PROD_BE5A146D,8,204.03,76.91
ITEM_309297E3,ORD_C1607F20,PROD_F4BB7EB1,1,457.49,38.04
ITEM_2DB15665,ORD_34C279A8,PROD_D61B97E3,8,536.88,38.45
ITEM_35BBBAB8,ORD_79E995E2,PROD_4C5C62B2,9,847.06,83.7
ITEM_C9A9A807,ORD_F5B7520D,PROD_F462EF4F,9,498.97,74.98
ITEM_25E8716D,ORD_7404703B,PROD_F3162D17,6,10.65,64.35
ITEM_B8166A4B,ORD_D2EB44C2,PROD_D36A0E3A,6,276.63,2.99
ITEM_C456C4BF,ORD_E4546C46,PROD_938C5F03,7,623.34,68.56
ITEM_71134F77,ORD_4DA03210,PROD_B19EC3D0,1,176.24,89.98
ITEM_B93ED1F3,ORD_6D75608E,PROD_5237DA58,6,190.73,52.36
ITEM_E699C92D,ORD_BFC08F79,PROD_7D3C3709,4,828.2,61.14
ITEM_86A03482,ORD_419E6070,PROD_0D710ACB,3,741.97,84.67
ITEM_0B547A47,ORD_0A447812,PROD_2C50351B,4,202.62,96.05
ITEM_D71C0D68,ORD_B740D3AA,PROD_EA3013AB,6,268.12,68.45
ITEM_6783D41E,ORD_1D3C11D1,PROD_2E917B54,3,344.51,98.94
ITEM_6BD30686,ORD_D940312C,PROD_47559A53,6,968.94,17.19
ITEM_6D35C8B3,ORD_AA58B063,PROD_F963F4F4,4,611.86,68.64
ITEM_583BA243,ORD_0B299379,PROD_579610C9,9,713.51,36.92
ITEM_3656CCB7,ORD_A384BFE5,PROD_D9F42F71,9,392.42,85.01
ITEM_671C7314,ORD_08FEDD46,PROD_143943A2,10,492.89,68.01
ITEM_B7DE174C,ORD_AB7F13B1,PROD_68EA523E,-4,313.55,62.32
ITEM_76489C1F,ORD_DC239E07,PROD_EB4FE960,10,834.07,91.39
ITEM_85AEDAD2,ORD_8CD1959C,PROD_96530142,3,526.33,70.47
ITEM_B5D2DDA6,ORD_7FB5175A,PROD_165C25C3,5,95.15,36.42
ITEM_55CDAF66,ORD_2A499817,PROD_70FB2970,2,459.14,32.68
ITEM_9AF8CCA4,ORD_76859358,PROD_F2E78B2D,2,181.77,61.94
ITEM_C2203770,ORD_EE3BD917,PROD_D689A6EC,8,951.12,9.74
ITEM_40574782,ORD_FC847148,PROD_75305051,8,55.33,95.98
ITEM_5EA492AF,ORD_D8D323DA,PROD_6ECF94E5,2,772.06,8.71
ITEM_4EF5642D,ORD_3A84E943,PROD_D791F5E5,3,619.56,94.8
ITEM_656117D0,ORD_3B13953D,PROD_8F309D2B,8,609.02,83.49
ITEM_C84F2A8F,ORD_BFF60040,PROD_58CCD120,1,138.48,84.47
ITEM_A1F980E6,ORD_A8D6C223,PROD_881BDD27,7,145.48,33.09
ITEM_6AE3C470,ORD_CEEE87D3,PROD_0CC91E3D,7,331.21,77.29
ITEM_7387BFDE,ORD_1B1A7886,PROD_B37A69D4,8,286.74,86.26
ITEM_1A7F4321,ORD_45211C30,PROD_5CF19CA1,6,983.32,89.32
ITEM_9A1EA700,ORD_7A685C44,PROD_C43F2B80,10,370.07,86.68
ITEM_FCEEAFEE,ORD_8C9D1487,PROD_841823D8,3,311.5,61.44
ITEM_7CA0FE4F,ORD_F57D1787,PROD_EA9B6447,7,35.14,93.26
ITEM_EA11F0F5,ORD_E60CE9A0,PROD_EE2796B4,1,313.77,63.92
ITEM_9348F5AF,ORD_A6767B5B,PROD_980C1EF4,2,139.82,87.74
ITEM_A6586D0D,ORD_C8CF4860,PROD_7D20A21F,6,78.55,0.56
ITEM_79D862EB,ORD_F728112E,PROD_AF72EC4A,1,637.08,42.57
ITEM_2C2C51D6,ORD_9EA1E78F,PROD_01F28F78,2,291.52,51.98
ITEM_3345AD85,ORD_9A048B43,PROD_8B8C1776,7,995.15,49.06
ITEM_2847AC81,ORD_5CB63A19,PROD_24420EE5,7,640.95,44.11
ITEM_5450C36D,ORD_CE221865,PROD_48E25825,7,16.3,36.63
ITEM_97A6B766,ORD_A06DCAAA,PROD_FB22D9E3,6,950.21,6.96
ITEM_196AAA1B,ORD_A2DEE0F8,PROD_CD10E77E,9,114.8,13.37
ITEM_6FA15054,ORD_F9C569D1,PROD_784E1FC1,3,151.78,84.12
ITEM_C847FDBA,ORD_085F5EFA,PROD_37002361,10,383.38,0.81
ITEM_78A5DAE3,ORD_0ECB7D81,PROD_2EA3A630,4,494.64,20.4
ITEM_5536B2A2,ORD_7FFA855C,PROD_FCDE641C,-6,173.41,47.17
ITEM_6E6395E4,ORD_1FA74150,PROD_EF195230,8,188.86,35.01
ITEM_49CC72E3,ORD_89D08633,PROD_8FDA8D3B,5,369.56,62.77
ITEM_0231788E,ORD_3453A492,PROD_DB5E25BE,7,575.51,3.27
ITEM_4655DD1A,ORD_EBBB9BF4,PROD_5CAC0AD8,9,856.33,74.19
ITEM_1B8C3C1C,ORD_CD642B33,PROD_48A1F02C,2,553.88,18.17
ITEM_4B9F7B75,ORD_FB6728AF,PROD_E693C8DB,8,462.6,21.51
ITEM_C2D11F0B,ORD_35B5E83D,PROD_CCF3D587,10,966.95,95.67
ITEM_850495A4,ORD_AD4444D0,PROD_5A1D59F4,6,163.64,95.52
ITEM_38D8D65E,ORD_6F9C2A34,PROD_1C00FAEE,7,955.79,73.28
ITEM_B09A174A,ORD_B319F355,PROD_B149A42F,10,310.17,55.31
ITEM_E9CE03C6,ORD_306E493F,PROD_826B1C79,3,370.06,96.42
ITEM_DA4FD719,ORD_0A447812,PROD_89A14521,6,314.98,41.79
ITEM_C65BF7B3,ORD_1E3544AE,PROD_FCDE641C,8,810.16,28.98
ITEM_A68F2449,ORD_5890A6F9,PROD_B56A732D,10,866.78,57.76
ITEM_79F7ACC3,ORD_7787B663,PROD_114CC453,10,125.31,89.33
ITEM_529D93F8,ORD_9793C72B,PROD_8528B654,1,182.59,6.99
ITEM_237BD1BA,ORD_68EAC98E,PROD_B62138B2,4,599.94,75.97
ITEM_6895DB36,ORD_B0545A3F,PROD_0BFD6023,2,710.84,81.75
ITEM_EBE19C50,ORD_45211C30,PROD_B39AB5F8,4,37.8,67.52
ITEM_2CFC76FC,ORD_02F35EA4,PROD_E02ECD53,3,403.16,79.06
ITEM_36DB5AD8,ORD_E46F375A,PROD_ED59CC4A,9,47.28,4.45
ITEM_B346A54A,ORD_A2820B1C,PROD_7D676FE7,10,689.15,46.56
ITEM_21170808,ORD_E3EB8A96,PROD_3D16AF80,10,686.76,69.33
ITEM_8FE79D10,ORD_EE2A1467,PROD_637D6F9E,9,244.43,53.5
ITEM_B6E45EE0,ORD_15FA23C2,PROD_E617206C,1,285.35,30.21
ITEM_626BED79,ORD_0A2C03CA,PROD_58626E3F,2,856.63,57.39
ITEM_E747B827,ORD_8D805F5C,PROD_86032543,2,873.11,95.41
ITEM_142150FA,ORD_A2CA2711,PROD_AFBA714F,1,646.48,16.75
ITEM_F400F9B2,ORD_E2DC13DB,PROD_881BDD27,1,206.85,27.72
ITEM_817BABF4,ORD_CCF68902,PROD_177DF6C1,4,825.02,91.17
ITEM_539713E3,ORD_0104073F,PROD_B37A69D4,8,689.91,49.99
ITEM_3C69DDEA,ORD_4F2A76EA,PROD_E607023E,3,636.96,73.18
ITEM_0956FD0C,ORD_540105E5,PROD_BC047526,3,689.92,70.04
ITEM_A3DB03A1,ORD_BFC08F79,PROD_58845CCC,8,148.24,11.52
ITEM_AAECADDF,ORD_00DCBDF6,PROD_16B3583B,2,408.67,12.95
ITEM_8ECE05CC,ORD_AF763FAC,PROD_C0CD1A0A,2,41.6,13.6
ITEM_2628184F,ORD_C8BAB471,PROD_30F6EAD8,8,205.97,62.3
ITEM_0425D4B7,ORD_2E139F5B,PROD_1C00FAEE,1,200.52,38.03
ITEM_7DA10D9D,ORD_F529B035,PROD_996B1AA9,1,460.79,87.69
ITEM_C78D016B,ORD_9689C913,PROD_C8234450,9,766.72,28.2
ITEM_B910011F,ORD_80BD2AE6,PROD_5CAC0AD8,-5,562.8,39.48
ITEM_BC15416F,ORD_B54A5042,PROD_21A606F4,6,580.67,32.66
ITEM_10DD4162,ORD_8CEE548C,PROD_6ECF94E5,10,137.52,84.0
ITEM_24426004,ORD_C0C96449,PROD_2DA5B629,6,356.48,38.05
ITEM_5E503D5A,ORD_7404703B,PROD_A2506FAE,1,222.47,66.7
ITEM_B494B9A8,ORD_4211A168,PROD_EEF904B1,3,587.62,82.35
ITEM_89BCD928,ORD_3A84E943,PROD_1822A160,4,127.46,27.55
ITEM_70EA96F4,ORD_C6A5C918,PROD_BE0C7D82,9,373.02,30.69
ITEM_CC8D7862,ORD_15FA23C2,PROD_4857031B,4,266.76,7.49
ITEM_94D2817C,ORD_A694B0E0,PROD_97DD921A,1,487.03,5.38
ITEM_35BB25FC,ORD_2F57924F,PROD_B7EA5ABA,10,238.5,49.49
ITEM_745E4144,ORD_1CE5E3E2,PROD_8F53DCA5,10,448.68,72.15
ITEM_D8DE5925,ORD_57A72880,PROD_5FA1BAF2,7,32.16,22.82
ITEM_EB3AA625,ORD_C3A0F8FE,PROD_43CB18B5,9,902.11,34.24
ITEM_D6BAC8D3,ORD_55FDB1C2,PROD_C49D9939,1,713.23,28.55
ITEM_C4DC902B,ORD_9E8861F4,PROD_31FA51CD,-2,369.55,90.51
ITEM_04E0135B,ORD_DF6A6EEE,PROD_A60ABFF5,10,643.44,36.86
ITEM_3D18BE84,ORD_9006520A,PROD_603F863C,10,448.38,67.71
ITEM_B04CFA66,ORD_FAE7FE66,PROD_54D9C0D4,5,180.76,24.61
ITEM_9AD2F186,ORD_2A492FFB,PROD_B1064660,3,258.59,43.42
ITEM_16926FE8,ORD_C0F2F17A,PROD_5E8A8DAD,9,127.32,78.36
ITEM_D4757C34,ORD_DAF9FA5F,PROD_B19EC3D0,-4,912.35,79.25
ITEM_CADF1FAB,ORD_B4C5342B,PROD_F44004F0,2,283.41,94.32
ITEM_5D5DD9A3,ORD_1E3544AE,PROD_6EAD091B,7,548.93,51.69
ITEM_7FEAFFDF,ORD_8CB25A9A,PROD_8ABC9816,8,596.82,86.84
ITEM_DD75102A,ORD_A9CC15D0,PROD_5237DA58,1,203.53,4.25
ITEM_27AF082E,ORD_8BE55A94,PROD_274ABA95,4,715.5,33.21
ITEM_6E651818,ORD_1A4A5323,PROD_A7C444DA,5,535.39,27.55
ITEM_B08C9CAF,ORD_06A14234,PROD_CCA91BD2,7,707.02,2.48
ITEM_18D63BB9,ORD_8DE8876D,PROD_93599503,3,860.81,67.64
ITEM_E1BCEA20,ORD_7AAF59DF,PROD_75305051,7,501.21,20.46
ITEM_43090BA9,ORD_D05C8997,PROD_982C8038,6,674.34,87.22
ITEM_A82D5DA0,ORD_6B133184,PROD_A0E83676,3,920.26,43.95
ITEM_55182D7C,ORD_24F722B5,PROD_F6275572,7,157.42,35.32
ITEM_069133AB,ORD_EFF811BD,PROD_094E5AE4,4,702.48,47.5
ITEM_A7EBEF60,ORD_537F4D6F,PROD_74738B51,5,431.31,31.06
ITEM_03DBE5DB,ORD_D4F5CE68,PROD_EF7DF0D9,2,60.07,58.85
ITEM_6FF13AE0,ORD_02C499D5,PROD_11506CEE,2,46.98,74.9
ITEM_D641DEE0,ORD_216989DD,PROD_165C25C3,9,556.51,82.05
ITEM_94129168,ORD_33FC8E30,PROD_57A23117,-10,256.8,99.75
ITEM_5EEF23CD,ORD_800B0F64,PROD_246412F4,3,614.45,50.18
ITEM_A0894D24,ORD_9BC1B3CF,PROD_37B4088B,10,929.97,39.5
ITEM_3DE55395,ORD_498F1B9C,PROD_30F6EAD8,8,651.55,19.87
ITEM_45DA8F20,ORD_DB04C73F,PROD_8528B654,2,388.4,55.65
ITEM_AD0CBB50,ORD_AC65A22E,PROD_274ABA95,7,955.9,14.84
ITEM_F8309D9A,ORD_E09808D3,PROD_905AEEE3,1,575.31,24.82
ITEM_74568658,ORD_1B5E40D5,PROD_A1A72901,6,218.83,68.89
ITEM_28549356,ORD_A06DCAAA,PROD_513501AE,10,122.8,61.05
ITEM_B2879874,ORD_36455FA7,PROD_46607B60,2,911.96,16.51
ITEM_6A6B221D,ORD_F15BFA4D,PROD_80E468F8,1,60.47,46.07
ITEM_D7F94096,ORD_FE492674,PROD_9E950AC9,2,64.37,15.84
ITEM_E94E6B34,ORD_4DAB9E96,PROD_072FC7A4,5,931.58,93.65
ITEM_40C6F8E2,ORD_E2D1B7B6,PROD_18558B4C,4,704.8,61.52
ITEM_3A2FFD16,ORD_FA7D1C4A,PROD_C24D3088,10,155.14,11.2
ITEM_2772A099,ORD_E01B4AC0,PROD_FB5551C5,1,542.13,62.6
ITEM_F5A876AF,ORD_9A8644CE,PROD_513501AE,9,822.15,7.06
ITEM_D15D4541,ORD_D769A85E,PROD_8281A04A,5,146.86,75.78
ITEM_01F92206,ORD_8063D5C9,PROD_641B8544,9,927.83,57.11
ITEM_57601578,ORD_FB6728AF,PROD_66795998,6,21.42,17.26
ITEM_4F99F302,ORD_8CB25A9A,PROD_647D2C1F,5,424.6,32.02
ITEM_065DCA66,ORD_02C499D5,PROD_AFBA714F,3,386.45,8.51
ITEM_1F8A60B8,ORD_8805ACEC,PROD_A0E83676,2,671.3,93.41
ITEM_F8BBE805,ORD_2ED85FF8,PROD_0391863A,10,173.7,67.04
ITEM_4ABD514A,ORD_4109AB53,PROD_C24D3088,3,754.63,57.86
ITEM_2FF7EC96,ORD_348E5FD6,PROD_F683F922,1,592.95,22.93
ITEM_A1CBB46A,ORD_6C8DB3F5,PROD_D093BF71,2,429.29,35.46
ITEM_728C2341,ORD_F4F14D47,PROD_BD56708B,9,185.26,28.41
ITEM_0A2675A7,ORD_6E6EB4AD,PROD_860AC489,6,360.5,77.9
ITEM_903F96B8,ORD_BFC08F79,PROD_6EF180FE,3,54.72,60.47
ITEM_8565DFFE,ORD_48C75021,PROD_BCBE4C58,10,551.33,72.04
ITEM_56C83DA1,ORD_4216A290,PROD_CC7A2F23,1,516.58,15.17
ITEM_2BF5BAB5,ORD_3D196691,PROD_BAC2BF4E,3,111.19,14.23
ITEM_41FCF642,ORD_D141A49A,PROD_641B8544,10,827.26,40.66
ITEM_94893024,ORD_A4DC5C30,PROD_8935AED5,1,578.13,78.93
ITEM_3C8D53C3,ORD_7CBB0C34,PROD_23028D84,9,699.72,22.8
ITEM_5EB378DF,ORD_AD4503E0,PROD_4C5C62B2,3,401.24,15.13
ITEM_38DCD876,ORD_D6832AFB,PROD_C73AA855,8,77.47,2.21
ITEM_F3FF556A,ORD_395DAF42,PROD_784E1FC1,2,222.31,82.97
ITEM_D3BD4B5D,ORD_A6767B5B,PROD_0F8ADBBF,6,987.26,64.01
ITEM_6C1169FD,ORD_54622976,PROD_0A60516C,7,221.21,71.97
ITEM_3B3A5FA0,ORD_6E6EB4AD,PROD_2BE2EF4E,6,256.14,91.84
ITEM_86DE466E,ORD_594F4F4E,PROD_177DF6C1,2,781.96,70.03
ITEM_AFF99698,ORD_6F9C2A34,PROD_267984E7,6,285.63,30.21
ITEM_DB633C62,ORD_E2353E2B,PROD_48A11675,2,434.63,65.03
ITEM_B3F2A787,ORD_FD516BE1,PROD_757F2C87,5,789.82,41.64
ITEM_DB0078D6,ORD_24A4A32F,PROD_784E1FC1,8,489.4,91.16
ITEM_70C38E47,ORD_8F09E963,PROD_1AC4B117,9,266.1,53.82
ITEM_65B36FE5,ORD_06BCD6EC,PROD_C0CD1A0A,9,908.48,0.29
ITEM_207C9F8D,ORD_C64CC630,PROD_A9C855EF,9,278.78,44.29
ITEM_FB18AD7A,ORD_AFC515D6,PROD_92EFAC12,2,841.34,62.25
ITEM_449166E6,ORD_0C2DA2C0,PROD_7D3C3709,7,550.46,61.65
ITEM_E6C8ED5F,ORD_6C67D7E3,PROD_0F8ADBBF,10,622.36,44.03
ITEM_B26AB6A1,ORD_A29F7937,PROD_3D16AF80,7,691.8,86.67
ITEM_949E186F,ORD_76859358,PROD_0BBEE5D6,10,320.42,65.99
ITEM_A116BC99,ORD_C0F2F17A,PROD_BED3D316,10,603.12,18.06
ITEM_04D51DCB,ORD_24A4A32F,PROD_58CCD120,6,929.46,88.92
ITEM_A168E29E,ORD_F4F14D47,PROD_FE96DD1A,2,87.82,68.28
ITEM_6AC246FD,ORD_0140DEC2,PROD_85D40F55,10,773.58,80.75
ITEM_C540370E,ORD_0EAFC715,PROD_F5871C91,6,976.11,64.76
ITEM_0846819E,ORD_80BD2AE6,PROD_55C9D4A1,10,378.66,5.58
ITEM_D0220686,ORD_C54E06F2,PROD_F5B96F5F,-1,659.5,57.24
ITEM_69C752A2,ORD_36455FA7,PROD_E78DE94D,5,584.56,17.89
ITEM_E227285F,ORD_498F2DD2,PROD_C0B9998A,7,281.23,90.3
ITEM_ABBE54B0,ORD_39001ACA,PROD_93599503,7,59.5,78.92
ITEM_681EEB4B,ORD_216989DD,PROD_6EAD091B,1,932.08,31.47
ITEM_9251BA2D,ORD_3471B292,PROD_4C5483F1,8,346.52,89.25
ITEM_E4B9579D,ORD_96229D71,PROD_1DE8D5D0,5,965.11,19.23
ITEM_B71D0193,ORD_1B1A7886,PROD_5A1D59F4,7,858.47,36.95
ITEM_5F49A763,ORD_B319F355,PROD_0476DA10,7,855.75,18.43
ITEM_50CCF329,ORD_E3A0B931,PROD_E7E010E6,5,402.53,33.4
ITEM_5055E974,ORD_2EA71E0D,PROD_CD77597F,4,19.06,93.19
ITEM_A95CCDFF,ORD_F04F0598,PROD_A194C137,3,160.63,18.1
ITEM_B4FF099E,ORD_941339BA,PROD_DFC68870,7,483.58,65.66
ITEM_2DFDBB78,ORD_809E04BB,PROD_325EB72F,3,617.14,39.01
ITEM_FF74878E,ORD_D7822BC5,PROD_1F80334D,3,983.66,9.23
ITEM_6B4BA8B1,ORD_B0545A3F,PROD_CDCACB4D,5,521.9,38.82
ITEM_648BE7CC,ORD_1CE5E3E2,PROD_1CDC9959,-9,479.84,51.63
ITEM_D22A2AF2,ORD_5CB6FEEF,PROD_AF72EC4A,8,136.57,87.46
ITEM_CC37D57F,ORD_1E41C7CC,PROD_058A807A,8,898.29,93.1
ITEM_DEB4A5F5,ORD_6C7B7837,PROD_FFE7382A,3,414.46,26.31
ITEM_5CA644A5,ORD_85CF404D,PROD_32AA03D9,2,119.8,16.46
ITEM_54F152C9,ORD_4D000FB6,PROD_30F6EAD8,5,762.12,47.87
ITEM_F489D789,ORD_D31E7DC9,PROD_93F9512C,6,732.2,86.64
ITEM_4E9D658B,ORD_F79E47CB,PROD_981082F5,8,973.97,63.56
ITEM_EBEBF807,ORD_54346515,PROD_72DE2743,9,136.64,67.17
ITEM_C72C2548,ORD_2291DB2D,PROD_D1E74518,9,260.69,79.69
ITEM_C75E7173,ORD_CE221865,PROD_EA4137B2,1,945.13,25.45
ITEM_62BF9664,ORD_F8056DB5,PROD_A8B06F18,5,345.15,14.56
ITEM_FE4206C2,ORD_7EF84179,PROD_2A88DC13,2,201.61,93.47
ITEM_224CE2E5,ORD_2842D9C9,PROD_D23488B5,9,739.11,97.72
ITEM_A6A0BF5A,ORD_D2EB44C2,PROD_45F4512F,8,775.82,76.42
ITEM_31F357C3,ORD_84231BDD,PROD_05CFFBD7,3,40.4,86.76
ITEM_674BC419,ORD_170E59FB,PROD_1D7BF9A1,3,898.76,35.36
ITEM_04364B75,ORD_581A08D0,PROD_E617206C,2,393.15,24.69
ITEM_8FB2E41D,ORD_AD4503E0,PROD_52DF1BFA,6,202.42,38.66
ITEM_7F363389,ORD_2D186C22,PROD_F44004F0,6,508.01,14.48
ITEM_C1C05206,ORD_4B22EBAA,PROD_FDAE7ACE,6,882.29,1.18
ITEM_FD425213,ORD_C5C95782,PROD_FF4213C4,9,873.86,44.05
ITEM_9445329A,ORD_946FB384,PROD_905AEEE3,9,844.13,34.53
ITEM_96413F29,ORD_9535F37A,PROD_12E6D535,5,673.33,35.95
ITEM_AEE5BF96,ORD_216989DD,PROD_7AB4A12D,1,218.16,53.51
ITEM_3D9CCC3C,ORD_DAB48E82,PROD_A2506FAE,8,225.27,70.46
ITEM_85390EB3,ORD_797F4C0F,PROD_8BDBE376,1,654.4,91.03
ITEM_E778B39D,ORD_12C30DA5,PROD_8FDA8D3B,4,132.1,53.66
ITEM_C884BDCF,ORD_138DC283,PROD_799F552A,9,875.39,73.53
ITEM_FAF90A00,ORD_6DDE8F7A,PROD_32AA03D9,10,778.65,88.48
ITEM_C3FC59D8,ORD_1E704B98,PROD_E617206C,5,321.36,57.88
ITEM_D4E20011,ORD_B8CCDE89,PROD_69C4E30D,2,454.92,13.75
ITEM_8881F030,ORD_F50674EA,PROD_D1E74518,1,863.23,98.65
ITEM_477D78BD,ORD_602E1D60,PROD_D324AA67,5,140.88,20.37
ITEM_75F3BBDF,ORD_5888DC8D,PROD_F9C0212A,10,526.25,23.83
