order_id,customer_id,order_date,status,region_code
ORD_FBE23235,CUST_92417DEA,2022-12-01 12:29:05,DELIVERED,SOUTH
ORD_06A14234,CUST_F33DB1E2,2025-07-13 23:17:40,SHIPPED,EAST
ORD_5C21DD85,CUST_F36297DE,2024-11-13 19:10:26,DELIVERED,WEST
ORD_86BED982,,2025-05-21 07:04:17,SHIPPED,CENTRAL
ORD_EE6285AF,CUST_223D4350,2025-08-04 02:23:58,DELIVERED,SOUTH
ORD_6743437C,,2024-02-12 07:24:06,SHIPPED,CENTRAL
ORD_4AB89F01,CUST_979F17D9,2026-07-11 15:06:33,DELIVERED,EAST
ORD_C53F62CB,CUST_AC90B4EF,2022-07-22 01:10:20,DELIVERED,EAST
ORD_6112AAB1,CUST_C65B134F,2024-04-04 15:37:08,DELIVERED,SOUTH
ORD_54A276C9,CUST_557F81BC,2025-03-08 23:17:03,DELIVERED,EAST
ORD_91195C84,CUST_09E75661,2024-05-06 22:29:11,DELIVERED,WEST
ORD_9E432C5D,CUST_C7D1B2D1,2024-05-26 16:45:56,DELIVERED,NORTH
ORD_809E04BB,CUST_B2332B95,03-10-2023 02:40:05,DELIVERED,NORTH
ORD_A7B89B08,CUST_F85AC197,2022-06-23 23:18:35,CANCELLED,NORTH
ORD_E616E6F1,CUST_B9B879B5,2026-02-05 04:30:31,RETURNED,CENTRAL
ORD_884A2B3C,CUST_EBE21B55,2025-06-16 06:58:53,DELIVERED,CENTRAL
ORD_B876CD51,CUST_63184E4B,2026-02-22 21:58:52,RETURNED,CENTRAL
ORD_DB315B5F,CUST_D04C1B5D,2022-12-12 21:59:56,RETURNED,SOUTH
ORD_03170C38,CUST_51AB2FA9,2022-10-01 16:22:03,DELIVERED,EAST
ORD_19649BF5,CUST_F8E20DF2,2025-10-22 07:53:34,CANCELLED,EAST
ORD_15AF33B9,CUST_9C58DF4C,2023-06-27 06:00:47,DELIVERED,EAST
ORD_1BD6262C,CUST_3DEBB4F0,2022-03-14 14:57:39,PLACED,NORTH
ORD_594F4F4E,CUST_00AECAA1,2023-12-26 03:00:22,SHIPPED,EAST
ORD_C64AD5E7,CUST_7C9FA638,2024-10-04 06:05:33,SHIPPED,NORTH
ORD_A7246809,,2026-04-25 21:16:14,DELIVERED,EAST
ORD_2DEA9C36,CUST_EBB6B8C9,2025-01-03 08:06:28,DELIVERED,SOUTH
ORD_08FEDD46,CUST_29C926DB,2022-01-12 11:56:55,SHIPPED,EAST
ORD_6AE1C226,CUST_5CA5FC68,12-05-2024 23:21:57,DELIVERED,WEST
ORD_D5783222,CUST_01226E8B,2024-09-28 17:31:51,SHIPPED,WEST
ORD_76859358,CUST_41FA9342,2026-02-28 12:08:07,DELIVERED,SOUTH
ORD_3D8DB8FD,CUST_8F909506,2022-01-28 21:15:03,DELIVERED,CENTRAL
ORD_8EF8C04D,CUST_5A06F265,2023-08-16 09:31:05,DELIVERED,SOUTH
ORD_D4F5CE68,CUST_02802A66,2023-07-30 03:55:16,DELIVERED,WEST
ORD_EDC6BE5C,CUST_6DC23549,2026-05-23 03:44:46,SHIPPED,CENTRAL
ORD_8DD112F3,CUST_4865F095,2022-09-28 12:02:17,RETURNED,WEST
ORD_842DE392,CUST_A0298D6D,2022-07-06 01:24:26,DELIVERED,SOUTH
ORD_BFE71169,CUST_3CEE2B41,2024-09-08 01:32:27,DELIVERED,EAST
ORD_65A131C4,CUST_E1448B89,2023-12-20 22:26:15,PLACED,NORTH
ORD_F9BB3899,CUST_20CDDE26,2026-03-06 10:13:18,RETURNED,NORTH
ORD_9B3AED67,CUST_1E6AD0D9,2024-10-03 11:21:19,DELIVERED,CENTRAL
ORD_B7C74B45,CUST_0A1EEB99,2026-02-27 11:47:49,DELIVERED,SOUTH
ORD_B7105E2E,CUST_ACB2559B,2024-02-26 02:56:06,DELIVERED,NORTH
ORD_F728112E,CUST_580D84C6,2025-09-02 06:12:45,PLACED,CENTRAL
ORD_111BBCB0,CUST_0DCBDE2D,2024-08-29 06:34:46,SHIPPED,WEST
ORD_3D7FD834,CUST_55237CBF,2026-04-05 17:22:57,DELIVERED,NORTH
ORD_C8BAB471,CUST_E0A52B07,2024-05-08 16:59:32,SHIPPED,EAST
ORD_A0FB6296,CUST_E47BA60D,2025-03-05 01:50:44,CANCELLED,WEST
ORD_4557EB00,CUST_A4D4E551,2022-06-03 05:28:48,DELIVERED,WEST
ORD_8AE139B0,CUST_36F2263B,2023-02-28 05:00:10,DELIVERED,NORTH
ORD_315A1308,CUST_E1E4D7E1,2025-12-20 23:33:16,DELIVERED,EAST
ORD_FAE7FE66,CUST_E5E10951,2023-04-04 01:34:15,DELIVERED,EAST
ORD_4E0A5E54,CUST_1AA830FE,2026-06-08 01:41:15,DELIVERED,NORTH
ORD_270D9FEF,CUST_15C5D25A,19-07-2025 19:23:20,DELIVERED,CENTRAL
ORD_6D570EBA,CUST_408CA081,2024-04-16 19:18:20,DELIVERED,NORTH
ORD_2DF34C72,CUST_C50B0BD5,2023-07-27 05:16:01,RETURNED,CENTRAL
ORD_C1F8E04B,CUST_E083E926,2025-11-10 12:41:16,DELIVERED,CENTRAL
ORD_B5942B93,CUST_0959A5C1,2023-03-28 10:17:13,CANCELLED,WEST
ORD_7473CF65,CUST_8F909506,2026-02-03 23:27:23,DELIVERED,WEST
ORD_D967BFF9,CUST_E3003DF6,2026-07-29 05:12:36,DELIVERED,EAST
ORD_ECEFC9B3,CUST_6DC899D7,2022-12-30 12:43:38,SHIPPED,WEST
ORD_61681272,CUST_5DB05C10,2025-08-14 12:06:46,DELIVERED,NORTH
ORD_08C06388,CUST_D3A63E81,2022-02-12 03:52:00,DELIVERED,NORTH
ORD_24E92053,CUST_12F2424B,2022-06-21 08:09:40,DELIVERED,NORTH
ORD_0ACCDDB8,CUST_E083E926,03-08-2026 10:54:45,SHIPPED,CENTRAL
ORD_DAB48E82,CUST_D529CA76,2023-09-22 10:30:09,DELIVERED,EAST
ORD_E4BD974D,CUST_0BDAAFA2,2022-04-02 03:34:18,CANCELLED,WEST
ORD_102BF12B,,2023-04-05 00:14:27,DELIVERED,EAST
ORD_DC85DDA5,CUST_51B44761,2025-11-02 12:43:56,RETURNED,WEST
ORD_498E2FF3,CUST_2D5E068E,05-04-2023 03:18:22,DELIVERED,EAST
ORD_71824CBE,CUST_899C4BD1,2025-05-23 04:11:27,DELIVERED,WEST
ORD_43E27D0B,CUST_FFD9BD7C,2025-11-08 09:39:52,CANCELLED,EAST
ORD_54346515,CUST_FC020899,2023-06-28 22:51:04,CANCELLED,SOUTH
ORD_4E4905B5,CUST_9A83ADF2,2024-03-10 14:46:50,DELIVERED,NORTH
ORD_0EAF56DA,CUST_F8E20DF2,2026-01-28 08:09:05,SHIPPED,WEST
ORD_B61965BA,CUST_EAA79214,2024-05-18 15:44:26,DELIVERED,SOUTH
ORD_9B0C7B0A,CUST_5DB05C10,2025-01-30 15:34:34,DELIVERED,SOUTH
ORD_ECAC8F99,CUST_AA5D5F18,2026-01-04 13:33:36,CANCELLED,SOUTH
ORD_723B6C15,CUST_C6F3690F,2022-01-06 06:54:01,DELIVERED,SOUTH
ORD_9853AF35,CUST_6F8CCAEA,2023-12-17 11:54:54,CANCELLED,EAST
ORD_F50674EA,CUST_00AECAA1,2025-02-03 13:15:13,PLACED,SOUTH
ORD_BE5A0C64,CUST_3411728D,12-12-2025 04:24:46,RETURNED,EAST
ORD_47F05EC1,CUST_CB007770,2025-09-19 18:04:30,CANCELLED,NORTH
ORD_22E787D1,CUST_9A83ADF2,2022-06-11 07:04:00,CANCELLED,SOUTH
ORD_C1CA1AB3,CUST_CAE9513A,2022-10-14 23:33:44,DELIVERED,EAST
ORD_9CE37F02,CUST_D529CA76,2025-11-24 00:18:07,CANCELLED,NORTH
ORD_CD642B33,CUST_3BDE55D2,2022-01-23 12:53:27,CANCELLED,CENTRAL
ORD_85ADC963,CUST_9C9B56E9,2024-10-24 09:45:14,SHIPPED,NORTH
ORD_855061DC,CUST_8226E9FF,2022-09-14 23:13:25,DELIVERED,SOUTH
ORD_3F49EA6F,CUST_21773516,2022-06-08 22:29:30,DELIVERED,WEST
ORD_A0239735,CUST_635E7F3B,2024-01-31 20:27:12,SHIPPED,EAST
ORD_01ADEFF2,,01-08-2023 05:34:06,DELIVERED,EAST
ORD_A3D14F0F,CUST_17524CEC,31-07-2025 01:15:17,DELIVERED,NORTH
ORD_515537A5,CUST_F36297DE,17-09-2024 01:03:20,DELIVERED,EAST
ORD_9D544102,CUST_CD13A7FC,2024-10-21 06:20:48,DELIVERED,SOUTH
ORD_F5F44364,CUST_579421CF,2026-02-27 16:06:32,SHIPPED,CENTRAL
ORD_82BAA52A,CUST_1A8C40FD,2022-03-18 09:10:09,PLACED,NORTH
ORD_2F7A43AC,CUST_3BA5B9AE,2026-07-12 21:41:09,SHIPPED,CENTRAL
ORD_2A499817,CUST_56419F34,2025-05-31 20:33:59,DELIVERED,SOUTH
ORD_D04B4535,CUST_B5487426,2025-06-30 13:02:57,DELIVERED,SOUTH
ORD_5CB6FEEF,CUST_C92ED29B,2025-05-27 02:09:36,DELIVERED,NORTH
ORD_946AA8C1,CUST_9668BF3F,2023-09-26 17:55:51,PLACED,NORTH
ORD_584A10EC,CUST_6C44EBE6,2023-08-29 05:04:17,DELIVERED,NORTH
ORD_9D69095C,CUST_9DF163DB,2024-08-01 08:30:16,DELIVERED,SOUTH
ORD_37BF70BC,CUST_9C6B00BC,2024-09-26 01:23:54,DELIVERED,CENTRAL
ORD_C64CC630,CUST_E47BA60D,15-11-2024 19:20:23,DELIVERED,WEST
ORD_A4D637D0,CUST_427BA43E,29-10-2025 01:39:41,DELIVERED,CENTRAL
ORD_673E9C25,CUST_5A06F265,2022-08-04 09:24:10,CANCELLED,SOUTH
ORD_B8CB06B3,CUST_1610C1EC,2025-10-02 02:22:29,DELIVERED,WEST
ORD_D37E1A4B,CUST_16FCB642,2026-02-07 03:58:59,DELIVERED,WEST
ORD_5A8BEC55,CUST_9F2EA811,2023-12-03 19:31:13,DELIVERED,EAST
ORD_567AFAFB,,2022-11-15 15:09:40,DELIVERED,CENTRAL
ORD_2975DE7E,CUST_AC3CCDC2,2026-07-14 11:50:27,DELIVERED,SOUTH
ORD_80523FC4,CUST_21066D97,2025-11-01 13:17:16,PLACED,NORTH
ORD_94275E48,CUST_9D2F4119,2023-09-03 22:28:55,DELIVERED,EAST
ORD_D3879D9E,CUST_EEE51782,2022-07-09 13:21:48,SHIPPED,WEST
ORD_76E18EE9,CUST_0DA76F70,2025-11-11 05:44:27,DELIVERED,WEST
ORD_1F228DCE,CUST_48B9CE41,2025-05-07 06:04:46,DELIVERED,EAST
ORD_AFC515D6,,2024-07-28 04:31:55,DELIVERED,WEST
ORD_E1FE0C51,CUST_427BA43E,2022-01-08 14:53:54,DELIVERED,CENTRAL
ORD_2F55214A,,2026-03-08 06:26:44,SHIPPED,WEST
ORD_CFC86FC8,CUST_150FA23B,2023-01-27 21:36:00,DELIVERED,EAST
ORD_36340ABD,CUST_8CC20492,2022-09-13 22:31:41,DELIVERED,EAST
ORD_E3A0B931,CUST_A3C9ACA3,2024-05-22 16:48:21,SHIPPED,WEST
ORD_B919016F,CUST_AF4F0E82,2025-05-03 05:34:27,CANCELLED,WEST
ORD_961E6D3E,CUST_881FBEC9,2022-07-23 02:51:53,DELIVERED,CENTRAL
ORD_48C75021,CUST_F5E05669,16-03-2026 19:59:34,DELIVERED,CENTRAL
ORD_B128DF42,CUST_F2BB36BD,2024-05-11 06:14:49,DELIVERED,SOUTH
ORD_5EE7426C,CUST_85E4DDA9,2023-12-20 14:26:58,DELIVERED,WEST
ORD_C6A5C918,CUST_AF92740A,2026-05-21 07:32:18,DELIVERED,EAST
ORD_F04F0598,CUST_072591C0,09-01-2022 13:02:00,DELIVERED,CENTRAL
ORD_17ABA9C3,CUST_FA85496A,2025-03-17 13:15:35,SHIPPED,WEST
ORD_FD446332,CUST_D7D58BA7,2025-03-29 13:08:40,DELIVERED,WEST
ORD_5015A8DB,CUST_FA85496A,2024-06-14 07:06:45,DELIVERED,CENTRAL
ORD_674F48D3,CUST_CFF1E79D,2025-07-08 08:53:35,DELIVERED,NORTH
ORD_7E150F05,,2022-01-24 20:49:37,DELIVERED,CENTRAL
ORD_F15BFA4D,CUST_F8F555C4,2022-02-21 23:46:08,DELIVERED,EAST
ORD_51F12695,CUST_A1FBEF58,2023-03-31 09:12:34,DELIVERED,WEST
ORD_AEDA7979,CUST_9A59D976,2023-07-18 02:59:09,DELIVERED,CENTRAL
ORD_69ECBD7C,CUST_CDCF5B61,2025-05-05 03:06:09,CANCELLED,NORTH
ORD_810A5C02,CUST_F9F74DED,2024-01-11 06:25:06,PLACED,NORTH
ORD_D4CB4F77,CUST_BE646022,2022-06-06 06:43:26,DELIVERED,WEST
ORD_45CEB391,CUST_5BBF0BCB,2022-01-21 05:42:36,CANCELLED,NORTH
ORD_08F5B23E,CUST_0DCBDE2D,18-09-2024 19:38:34,DELIVERED,EAST
ORD_3992BC84,CUST_A8C5C0E0,2022-03-02 17:01:33,SHIPPED,EAST
ORD_FB6728AF,CUST_F2789EDE,02-03-2022 10:08:14,DELIVERED,SOUTH
ORD_2E719FD9,CUST_5FAF5DC3,2023-02-13 02:22:45,DELIVERED,WEST
ORD_52A6940C,CUST_E0A52B07,2024-03-30 06:16:11,CANCELLED,EAST
ORD_35B5E83D,CUST_743D27C9,2026-06-13 18:19:10,RETURNED,WEST
ORD_3D196691,CUST_D0885058,2024-05-17 19:47:17,DELIVERED,CENTRAL
ORD_90D2FD52,CUST_3BD21624,2025-03-07 11:23:57,PLACED,SOUTH
ORD_4DDB4563,CUST_3D686465,2023-06-03 18:26:18,CANCELLED,CENTRAL
ORD_7AAF59DF,CUST_A3C9ACA3,2022-08-23 05:51:20,SHIPPED,SOUTH
ORD_2842D9C9,CUST_39B9DDD7,2024-02-01 11:09:49,PLACED,NORTH
ORD_55722D76,CUST_9F2EA811,2025-03-08 10:57:14,DELIVERED,CENTRAL
ORD_EAB05D0D,CUST_B08FA778,2022-07-30 17:17:45,CANCELLED,NORTH
ORD_0D12DFEC,CUST_97AE5156,2024-05-13 21:48:27,DELIVERED,SOUTH
ORD_8063D5C9,CUST_DB638775,2024-10-18 01:17:26,DELIVERED,CENTRAL
ORD_8BE55A94,CUST_63EC8F4F,30-04-2023 18:01:18,DELIVERED,CENTRAL
ORD_53832182,CUST_EDE5A38B,06-08-2023 04:53:25,DELIVERED,CENTRAL
ORD_26F2F2FE,CUST_3CD7C44D,2022-02-03 02:30:06,DELIVERED,EAST
ORD_C21A2499,CUST_325EFC7F,2023-12-10 12:05:35,DELIVERED,NORTH
ORD_6CDEE6C9,CUST_743D27C9,2024-07-19 15:54:41,SHIPPED,EAST
ORD_7D0C930C,,2022-04-08 00:08:06,CANCELLED,WEST
ORD_DDBA709E,CUST_51B44761,2023-01-27 23:57:51,RETURNED,NORTH
ORD_F82BB748,CUST_9642A807,2026-05-27 01:07:03,PLACED,EAST
ORD_BFC08F79,CUST_285F0D8D,2022-12-15 04:37:29,DELIVERED,SOUTH
ORD_8AAFAF9C,CUST_626F60EC,2024-04-26 20:28:42,DELIVERED,CENTRAL
ORD_150BFD53,CUST_F8D4E6F8,2023-07-29 10:49:46,PLACED,EAST
ORD_EFBDE93C,CUST_8400F489,2023-05-12 21:41:47,DELIVERED,NORTH
ORD_89D08633,CUST_D86DA4C7,2022-01-27 21:13:29,SHIPPED,NORTH
ORD_984367E3,CUST_1A894A86,2025-04-24 16:32:54,RETURNED,WEST
ORD_8F4248B6,CUST_653A2E62,2022-08-05 04:14:58,RETURNED,CENTRAL
ORD_AAA49766,CUST_E1E4D7E1,2024-03-30 06:04:17,DELIVERED,CENTRAL
ORD_E82EE459,CUST_BCA3980A,08-08-2022 23:07:15,DELIVERED,EAST
ORD_97054266,CUST_86487535,2024-12-23 14:22:16,DELIVERED,EAST
ORD_7373D36A,CUST_1E6AD0D9,2024-03-23 16:27:32,DELIVERED,EAST
ORD_E32A838A,,2024-02-23 23:59:27,SHIPPED,SOUTH
ORD_B178D6C5,CUST_ACB2559B,2024-10-07 16:27:06,DELIVERED,NORTH
ORD_31B603EC,CUST_CE5606E8,15-03-2022 18:17:15,SHIPPED,SOUTH
ORD_2DF3C8A6,CUST_A1176CB5,2022-07-27 07:46:52,DELIVERED,SOUTH
ORD_784F3BB1,CUST_13DF18F9,2023-12-13 20:18:45,DELIVERED,NORTH
ORD_F08ECB1F,CUST_F10A1DA7,2025-12-05 19:30:47,RETURNED,SOUTH
ORD_AACCF6CF,CUST_2D7B749E,2022-05-23 05:11:21,SHIPPED,NORTH
ORD_0B7563B4,CUST_5056649B,12-02-2022 05:16:56,DELIVERED,NORTH
ORD_A72E9919,CUST_A3C9ACA3,2025-04-09 00:31:55,SHIPPED,NORTH
ORD_2A492FFB,CUST_FC1E0C75,2023-08-19 07:33:32,SHIPPED,NORTH
ORD_4601D9E4,CUST_D3A63E81,2026-02-16 10:28:31,RETURNED,EAST
ORD_68C905A8,CUST_BE646022,2024-07-28 00:52:22,DELIVERED,CENTRAL
ORD_D940312C,CUST_82455D49,05-11-2025 16:46:40,RETURNED,SOUTH
ORD_3453A492,CUST_5DC82B3E,2022-03-05 07:36:47,DELIVERED,SOUTH
ORD_E09808D3,CUST_7EA19C12,2024-02-13 20:06:17,DELIVERED,WEST
ORD_C54E06F2,CUST_7CE3BE06,2025-10-22 11:56:21,DELIVERED,EAST
ORD_3ACAF9DA,CUST_BCF276BD,2025-04-01 16:44:21,SHIPPED,WEST
ORD_7D6A24B3,CUST_FC1E0C75,2026-06-11 11:18:07,DELIVERED,SOUTH
ORD_1E3544AE,CUST_BB42EEF4,2024-12-07 09:39:35,DELIVERED,EAST
ORD_07637ED0,CUST_9B008D39,2022-02-01 14:02:13,DELIVERED,NORTH
ORD_43725438,CUST_B5FD8BF1,31-05-2024 11:42:53,DELIVERED,EAST
ORD_8DF2C15B,CUST_881FBEC9,2024-10-25 21:49:35,PLACED,EAST
ORD_93E888E6,CUST_9668BF3F,07-02-2023 13:37:58,DELIVERED,WEST
ORD_984CE5F0,CUST_838BBE63,2025-10-21 20:24:27,RETURNED,EAST
ORD_5838E1AA,CUST_B19FD460,2022-12-21 18:27:43,CANCELLED,SOUTH
ORD_9920C617,CUST_54AD6431,2024-05-02 17:12:19,DELIVERED,WEST
ORD_F8987379,CUST_7ACA0AA7,2026-05-22 13:06:08,DELIVERED,CENTRAL
ORD_45DB38C7,CUST_9132A55F,2024-05-25 14:26:26,RETURNED,NORTH
ORD_EE292907,CUST_59DAE825,2022-10-15 19:58:19,DELIVERED,EAST
ORD_5CB63A19,CUST_67FFE1C3,2025-03-04 09:03:48,SHIPPED,NORTH
ORD_8EFABE33,CUST_E7307A23,26-11-2024 14:53:03,DELIVERED,NORTH
ORD_C9CA9C24,CUST_C201FA70,2023-08-19 18:30:44,PLACED,CENTRAL
ORD_48105DFC,CUST_02802A66,2022-04-19 22:13:33,DELIVERED,WEST
ORD_E3EB8A96,CUST_44E66D88,2025-10-15 20:54:09,DELIVERED,NORTH
ORD_AE8B9848,CUST_EE1EFCD8,2023-02-16 03:04:00,CANCELLED,CENTRAL
ORD_946FB384,CUST_579421CF,2022-08-01 15:01:53,DELIVERED,NORTH
ORD_1B1A7886,CUST_D4C42831,2023-01-12 07:53:54,CANCELLED,WEST
ORD_F8BA9DDC,CUST_9C6B00BC,2025-07-26 00:11:09,DELIVERED,SOUTH
ORD_7577A2AC,CUST_02802A66,2025-01-24 06:30:30,DELIVERED,CENTRAL
ORD_9AA313F9,CUST_90BB22E8,2023-07-18 12:24:44,DELIVERED,WEST
ORD_4DBE9F52,,25-07-2024 03:36:24,DELIVERED,CENTRAL
ORD_2ED85FF8,,2023-12-28 04:29:56,DELIVERED,SOUTH
ORD_756D2929,CUST_9132A55F,2024-10-27 06:22:57,DELIVERED,NORTH
ORD_FA7D1C4A,CUST_8F1DAE3C,2023-12-22 20:46:36,DELIVERED,SOUTH
ORD_E5A80297,CUST_482F4DA8,10-09-2025 09:59:25,CANCELLED,WEST
ORD_A06DCAAA,CUST_3FC5A59D,2025-05-25 21:11:36,DELIVERED,CENTRAL
ORD_0A4D6822,CUST_AA308825,2023-10-26 18:37:22,CANCELLED,NORTH
ORD_C53DF58B,,2026-02-09 05:14:06,DELIVERED,WEST
ORD_A4DC5C47,CUST_A6D4CA9A,2026-04-30 23:50:15,CANCELLED,WEST
ORD_1FA74150,CUST_7811BE8D,07-05-2022 19:16:07,DELIVERED,WEST
ORD_5E8A510D,CUST_01B520A6,2022-03-02 05:20:06,DELIVERED,CENTRAL
ORD_4D35DFC7,CUST_0AE3E71D,2023-06-02 15:28:43,DELIVERED,SOUTH
ORD_77AB7EEB,CUST_722AB1A6,15-07-2026 06:05:37,RETURNED,NORTH
ORD_DF99B314,,2022-10-15 00:23:49,DELIVERED,NORTH
ORD_E09709A4,CUST_1A894A86,2026-02-03 23:41:33,CANCELLED,CENTRAL
ORD_B54A5042,CUST_5056649B,2024-01-01 19:57:35,CANCELLED,WEST
ORD_4E115F0D,CUST_3EE0FF15,2022-05-26 18:05:08,DELIVERED,NORTH
ORD_A8D6C223,CUST_9C941C74,2025-05-16 17:21:01,RETURNED,EAST
ORD_F7751D35,CUST_E634FFB4,2022-05-20 05:18:04,DELIVERED,CENTRAL
ORD_2C78EE0C,CUST_916A0505,2025-06-20 01:34:44,DELIVERED,EAST
ORD_4E1CAD5C,,2024-05-13 08:12:21,PLACED,SOUTH
ORD_22F9626F,CUST_36EC2E56,07-11-2023 21:58:56,DELIVERED,CENTRAL
ORD_084058FA,CUST_7E9049D6,2022-05-25 13:38:47,PLACED,CENTRAL
ORD_F79E47CB,CUST_EED5EAE1,09-07-2023 23:02:06,DELIVERED,EAST
ORD_C0FDE3A6,CUST_1E6AD0D9,20-05-2026 07:01:59,DELIVERED,SOUTH
ORD_D24BDB02,CUST_AA3685C8,16-02-2024 21:43:47,DELIVERED,WEST
ORD_E1162C2C,CUST_0921C4C2,2024-05-30 22:27:35,DELIVERED,CENTRAL
ORD_6266A78E,CUST_26BD181C,2023-12-04 13:58:03,PLACED,NORTH
ORD_A4C31EC4,CUST_BEDD33FB,2026-03-22 17:36:02,PLACED,SOUTH
ORD_6C67D7E3,CUST_3B52DF9E,17-09-2022 14:11:18,DELIVERED,SOUTH
ORD_D02728E5,CUST_073CF02D,2024-03-25 15:42:07,PLACED,CENTRAL
ORD_602E1D60,CUST_E77BA6BB,2026-02-14 11:57:58,DELIVERED,EAST
ORD_B23CF989,CUST_991FA2C9,2023-08-23 20:15:33,DELIVERED,CENTRAL
ORD_A4DC5C30,CUST_25A8C32D,2023-12-11 13:45:39,PLACED,SOUTH
ORD_A972FDB5,CUST_A893D874,2026-02-28 17:13:07,CANCELLED,SOUTH
ORD_C698403D,CUST_7E9049D6,2025-12-01 14:41:48,SHIPPED,WEST
ORD_4B02740B,CUST_3D686465,2025-04-19 12:19:52,PLACED,CENTRAL
ORD_D769A85E,CUST_AA5D5F18,2024-02-23 12:28:02,DELIVERED,WEST
ORD_F08419F4,CUST_A4D4E551,2023-09-17 01:34:48,PLACED,CENTRAL
ORD_0CBABCDA,CUST_5F2E0FC0,22-06-2023 18:13:48,DELIVERED,CENTRAL
ORD_7887C2BC,CUST_722AB1A6,2026-05-22 23:59:47,CANCELLED,CENTRAL
ORD_CF3A27AE,CUST_1610C1EC,2025-10-20 09:54:34,DELIVERED,CENTRAL
ORD_607CA0EA,CUST_E0F99F34,2024-02-20 14:47:59,RETURNED,EAST
ORD_797F4C0F,CUST_9D2F4119,2023-05-27 17:18:21,PLACED,EAST
ORD_7FFA855C,CUST_C980945D,2023-05-29 20:51:49,SHIPPED,CENTRAL
ORD_B4C5342B,CUST_5AE279A2,2023-01-02 14:29:01,DELIVERED,EAST
ORD_170E59FB,CUST_8D27724C,2025-02-13 06:26:03,PLACED,CENTRAL
ORD_D6ABDB1C,CUST_AC90B4EF,2022-05-12 14:11:16,DELIVERED,WEST
ORD_5888DC8D,CUST_67FFE1C3,2022-12-24 04:55:39,DELIVERED,NORTH
ORD_74B9244B,CUST_EEE51782,2024-06-20 18:20:02,DELIVERED,EAST
ORD_3A7B9215,,2023-12-25 17:45:02,DELIVERED,NORTH
ORD_4109AB53,CUST_AC62EB0B,2024-11-12 02:15:13,DELIVERED,WEST
ORD_D05C8997,CUST_BDD714A6,2023-08-03 04:01:20,DELIVERED,WEST
ORD_DD0898D8,CUST_01B520A6,2023-08-26 19:01:10,DELIVERED,SOUTH
ORD_33FC8E30,CUST_7DF1655F,2023-03-10 10:32:45,DELIVERED,CENTRAL
ORD_CEDCF235,CUST_8A330600,2024-02-15 18:02:42,DELIVERED,NORTH
ORD_8DE8876D,CUST_F9F74DED,2023-04-05 18:32:36,DELIVERED,CENTRAL
ORD_BA44E86B,CUST_A8C5C0E0,2024-12-16 01:38:30,DELIVERED,EAST
ORD_3FAA6593,CUST_92E29F5B,2025-03-24 09:58:15,DELIVERED,EAST
ORD_A49C52BE,CUST_601F7C02,2026-03-13 03:44:15,RETURNED,WEST
ORD_4DA03210,CUST_C980945D,2025-02-21 16:04:58,DELIVERED,SOUTH
ORD_05F47BC4,CUST_9AEA8FB9,2023-04-16 18:52:52,RETURNED,SOUTH
ORD_96229D71,CUST_FF91254C,2025-09-25 04:38:16,DELIVERED,NORTH
ORD_F9D25992,CUST_6F6AA385,2024-10-31 04:36:31,DELIVERED,SOUTH
ORD_FAE442D8,,2022-09-05 13:16:48,RETURNED,NORTH
ORD_A3DB8D48,CUST_557F81BC,2024-06-02 00:44:10,SHIPPED,CENTRAL
ORD_8E7A879C,CUST_1610C1EC,2023-12-27 04:25:44,DELIVERED,NORTH
ORD_B40842A5,CUST_5F2E0FC0,2023-11-21 18:38:39,DELIVERED,NORTH
ORD_0104073F,CUST_838BBE63,2024-04-17 20:28:47,DELIVERED,WEST
ORD_6821579B,CUST_3C10E7CF,2026-01-22 18:58:52,PLACED,NORTH
ORD_5EFDB64A,CUST_91AAF0BE,2024-07-17 12:20:28,DELIVERED,EAST
ORD_237ABED9,CUST_579421CF,2024-10-07 10:03:36,DELIVERED,CENTRAL
ORD_73EB0816,CUST_6B1B13B0,2024-02-26 10:48:11,PLACED,SOUTH
ORD_7FB5175A,CUST_98441C7D,2025-03-23 19:20:06,SHIPPED,EAST
ORD_6319ED0C,CUST_9D2F4119,2023-04-04 05:18:58,DELIVERED,NORTH
ORD_C6571685,CUST_3BA5B9AE,2022-10-16 03:13:35,DELIVERED,NORTH
ORD_7361EE5D,CUST_3CD7C44D,10-01-2025 17:51:12,CANCELLED,NORTH
ORD_B861FA32,CUST_91AAF0BE,2025-03-15 13:46:28,CANCELLED,EAST
ORD_A6767B5B,CUST_6F8CCAEA,2022-09-03 14:56:27,PLACED,SOUTH
ORD_D488B8B6,CUST_482F4DA8,2022-08-27 11:51:05,DELIVERED,NORTH
ORD_7A18DA16,CUST_63EC8F4F,2023-11-18 08:29:40,DELIVERED,NORTH
ORD_D5382CF4,CUST_2AE8A0BA,2022-03-20 13:06:59,DELIVERED,SOUTH
ORD_DB04C73F,CUST_BF270427,06-07-2025 01:40:40,SHIPPED,WEST
ORD_C0C96449,CUST_5793EF3E,2023-06-28 15:09:31,DELIVERED,EAST
ORD_A573170D,CUST_4E7FCB86,2022-07-01 16:54:46,PLACED,NORTH
ORD_05348F7D,CUST_F8F4EB90,2023-03-04 22:11:02,DELIVERED,WEST
ORD_4E6F5F43,CUST_87F84591,2023-12-16 15:33:42,CANCELLED,SOUTH
ORD_8805ACEC,CUST_073CF02D,2024-09-30 20:25:38,DELIVERED,NORTH
